name,category,M1,M10,M11,M12,M2,M3,M4,M5,M6,M7,M8,M9
Rocky_Reach_C_8,Hydro,122.8199997,101.4499969,101.4499969,122.8199997,122.8199997,101.4499969,101.4499969,101.4499969,122.8199997,122.8199997,122.8199997,101.4499969
Rocky_Reach_C_9,Hydro,122.8199997,101.4499969,101.4499969,122.8199997,122.8199997,101.4499969,101.4499969,101.4499969,122.8199997,122.8199997,122.8199997,101.4499969
Rocky_Reach_C10,Hydro,122.8199997,101.4499969,101.4499969,122.8199997,122.8199997,101.4499969,101.4499969,101.4499969,122.8199997,122.8199997,122.8199997,101.4499969
Rocky_Reach_C11,Hydro,122.8199997,101.4499969,101.4499969,122.8199997,122.8199997,101.4499969,101.4499969,101.4499969,122.8199997,122.8199997,122.8199997,101.4499969
Rollins,LCGS_CA_hydro,9.550000191,10.90999985,6.46999979,6.5,9.390000343,9.260000229,8.039999962,8.319999695,6.300000191,7.420000076,6.760000229,6.730000019
Roosevelt,Hydro,36.02000046,36.02000046,36.02000046,36.02000046,36.02000046,36.02000046,36.02000046,36.02000046,36.02000046,36.02000046,36.02000046,36.02000046
Ross_41,Hydro,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5
Ross_42,Hydro,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5
Ross_43,Hydro,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5
Ross_44,Hydro,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5
Round_Butte_1,Hydro,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018
Round_Butte_2,Hydro,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018
Round_Butte_3,Hydro,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018,103.3300018
Roza_1,Hydro_ZeroK,12.89999962,12.89999962,12.89999962,12.89999962,12.89999962,12.89999962,12.89999962,12.89999962,12.89999962,12.89999962,12.89999962,12.89999962
Ruedi_1,Hydro_ZeroK,5,5,5,5,5,5,5,5,5,5,5,5
Rundle1_1,Hydro,17,17,17,17,17,17,17,17,17,17,17,17
Rundle2_2,Hydro,30,30,30,30,30,30,30,30,30,30,30,30
Rush_Creek_1,LCGS_CA_hydro,2.25999999,2.579999924,2.50999999,2.210000038,2.539999962,2.599999905,2.660000086,3.349999905,3.349999905,3.400000095,3.119999886,2.519999981
Rush_Creek_2,LCGS_CA_hydro,2.809999943,3.210000038,3.119999886,2.75,3.160000086,3.230000019,3.309999943,4.150000095,4.159999847,4.21999979,3.880000114,3.130000114
Russell_D_smith,Hydro_ZeroK,6.099999905,6.099999905,6.099999905,6.099999905,6.099999905,6.099999905,6.099999905,6.099999905,6.099999905,6.099999905,6.099999905,6.099999905
RutherfordCrk1,Hydro_ZeroK,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908
RutherfordCrk2,Hydro_ZeroK,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908,24.70999908
Ruxton_Park_1,Hydro_ZeroK,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048
Ryan1,Hydro_ZeroK,8,8,8,8,8,8,8,8.81000042,9.590000153,8.949999809,8,8
Ryan2,Hydro_ZeroK,8,8,8,8,8,8,8,8.81000042,9.590000153,8.949999809,8,8
Ryan3,Hydro_ZeroK,8,8,8,8,8,8,8,8.81000042,9.590000153,8.949999809,8,8
Ryan4,Hydro_ZeroK,8,8,8,8,8,8,8,8.81000042,9.590000153,8.949999809,8,8
Ryan5,Hydro_ZeroK,8,8,8,8,8,8,8,8.81000042,9.590000153,8.949999809,8,8
Ryan6,Hydro_ZeroK,8,8,8,8,8,8,8,8.81000042,9.590000153,8.949999809,8,8
S.CranberryCrk1,Hydro_ZeroK,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952
S.CranberryCrk2,Hydro_ZeroK,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952
S.CranberryCrk3,Hydro_ZeroK,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952,2.799999952
S.Sutton_Creek,Hydro_ZeroK,4.840000153,4.840000153,4.840000153,4.840000153,4.840000153,4.840000153,4.840000153,4.840000153,4.840000153,4.840000153,4.840000153,4.840000153
S_E_Hazelton1,Hydro_ZeroK,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048
S_E_Hazelton2,Hydro_ZeroK,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048
S_E_Hazelton3,Hydro_ZeroK,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048
S_Slocan_1,Hydro,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084
S_Slocan_2,Hydro,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084
S_Slocan_3,Hydro,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084,18.87000084
Sagebrush_1,Hydro_FixedDispatch,0.430000007,0.430000007,0.430000007,0.430000007,0.430000007,0.430000007,0.430000007,0.430000007,0.430000007,0.430000007,0.430000007,0.430000007
Sahko_1,Hydro_FixedDispatch,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Salida_1,Hydro_ZeroK,0.800000012,0.800000012,0.800000012,0.800000012,0.800000012,0.800000012,0.800000012,0.800000012,0.800000012,0.800000012,0.800000012,0.800000012
Salida_2,Hydro_ZeroK,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024
Salmon_Inlet1,Hydro_ZeroK,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809
Salmon_Inlet2,Hydro_ZeroK,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809,8.199999809
Salt_Springs_1,Hydro,12.89000034,12.89000034,12.89000034,12.89000034,12.89000034,12.89000034,12.89000034,12.89000034,13.94999981,13.56000042,12.89000034,12.89000034
Salt_Springs_2,Hydro,31.11000061,31.11000061,31.11000061,31.11000061,31.11000061,31.11000061,31.11000061,31.11000061,33.66999817,32.72000122,31.11000061,31.11000061
San_Dimas_1,LCGS_CA_hydro,4.900000095,4.099999905,4.519999981,4.860000134,5.03000021,4.739999771,5.050000191,6.900000095,6.71999979,6.110000134,5.079999924,4.070000172
San_Dimas_Wash,LCGS_CA_hydro,0.519999981,0.430000007,0.479999989,0.519999981,0.529999971,0.5,0.540000021,0.730000019,0.709999979,0.649999976,0.540000021,0.430000007
San_Fernando_1,LCGS_CA_hydro,1.669999957,1.379999995,1.539999962,1.669999957,1.700000048,1.600000024,1.649999976,2.25,2.170000076,1.950000048,1.620000005,1.330000043
San_Fernando_2,LCGS_CA_hydro,1.669999957,1.379999995,1.539999962,1.669999957,1.700000048,1.600000024,1.649999976,2.25,2.170000076,1.950000048,1.620000005,1.330000043
San_Joaquin_2_1,LCGS_CA_hydro,3.829999924,2.289999962,2.019999981,1.120000005,3.210000038,3.5,3.109999895,2.980000019,3.220000029,2.710000038,2.819999933,2.24000001
San_Joaquin_3_3,LCGS_CA_hydro,5.03000021,3,2.650000095,1.470000029,4.210000038,4.599999905,4.090000153,3.910000086,4.230000019,3.549999952,3.700000048,2.940000057
Sand_Bar,LCGS_CA_hydro,15.56999969,17.43000031,17.30999947,16.87000084,15.68000031,15.82999992,21.37000084,22.76000023,22.81999969,22.70999908,17.67000008,19.15999985
SanFrancisq1-3,LCGS_CA_hydro,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114,9.380000114
SanFrancisq1-4,LCGS_CA_hydro,10,10,10,10,10,10,10,10,10,10,10,10
SanFrancisq1-6,LCGS_CA_hydro,25,25,25,25,25,25,25,25,25,25,25,25
SanFrancisq1_1A,LCGS_CA_hydro,25,25,25,25,25,25,25,25,25,25,25,25
SanFrancisq2_1,LCGS_CA_hydro,14,14,14,14,14,14,14,14,14,14,14,14
SanFrancisq2_2,LCGS_CA_hydro,14,14,14,14,14,14,14,14,14,14,14,14
SanFrancisq2_3,LCGS_CA_hydro,14,14,14,14,14,14,14,14,14,14,14,14
SanGabrielHydroU1,Hydro_ZeroK,1.929999948,1.610000014,1.779999971,1.919999957,1.980000019,1.870000005,1.99000001,2.720000029,2.650000095,2.410000086,2,1.600000024
SanGabrielHydroU2,Hydro_ZeroK,0.540000021,0.460000008,0.5,0.540000021,0.560000002,0.529999971,0.560000002,0.769999981,0.75,0.680000007,0.560000002,0.449999988
SanJoaquin1A,LCGS_CA_hydro,0.479999989,0.289999992,0.25,0.140000001,0.400000006,0.439999998,0.389999986,0.370000005,0.400000006,0.340000004,0.349999994,0.280000001
Santa_Ana_3_1,LCGS_CA_hydro,1.539999962,1.279999971,1.419999957,1.519999981,1.570000052,1.480000019,1.580000043,2.160000086,2.109999895,1.909999967,1.590000033,1.269999981
Santa_Ana1-1,LCGS_CA_hydro,0.400000006,0.330000013,0.370000005,0.389999986,0.409999996,0.379999995,0.409999996,0.560000002,0.540000021,0.49000001,0.409999996,0.330000013
Santa_Felicia1,Hydro_ZeroK,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003
Santa_Felicia2,Hydro_ZeroK,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024
SantaAna1-2,LCGS_CA_hydro,0.400000006,0.330000013,0.370000005,0.389999986,0.409999996,0.379999995,0.409999996,0.560000002,0.540000021,0.49000001,0.409999996,0.330000013
SantaAna1-3,LCGS_CA_hydro,0.400000006,0.330000013,0.370000005,0.389999986,0.409999996,0.379999995,0.409999996,0.560000002,0.540000021,0.49000001,0.409999996,0.330000013
SantaAna1-4,LCGS_CA_hydro,0.400000006,0.330000013,0.370000005,0.389999986,0.409999996,0.379999995,0.409999996,0.560000002,0.540000021,0.49000001,0.409999996,0.330000013
SAUGUS,Hydro_FixedDispatch,9.329999924,9.329999924,9.329999924,9.329999924,9.329999924,9.329999924,9.329999924,9.329999924,9.329999924,9.329999924,9.329999924,9.329999924
Sawtelle_1,Hydro_FixedDispatch,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986,0.639999986
Schaffner_1,Hydro_FixedDispatch,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971,0.529999971
ScottFlat7P,Hydro_ZeroK,0.289999992,0.25,0.230000004,0.239999995,0.319999993,0.319999993,0.389999986,0.519999981,0.529999971,0.50999999,0.449999988,0.330000013
Seminoe_1,Hydro_FixedDispatch,4,6.329999924,8.670000076,2.329999924,2,8.670000076,7.670000076,13.32999992,13,16.32999992,13.32999992,8.329999924
Seminoe_2,Hydro_FixedDispatch,4,6.329999924,8.670000076,2.329999924,2,8.670000076,7.670000076,13.32999992,13,16.32999992,13.32999992,8.329999924
Seminoe_3,Hydro_FixedDispatch,4,6.329999924,8.670000076,2.329999924,2,8.670000076,7.670000076,13.32999992,13,16.32999992,13.32999992,8.329999924
SepulvedaCanyon,Hydro_ZeroK,4.460000038,3.720000029,4.110000134,4.420000076,4.570000172,4.309999943,4.590000153,6.269999981,6.110000134,5.559999943,4.619999886,3.700000048
Seton_1,Hydro,47.68000031,47.68000031,47.68000031,47.68000031,47.68000031,47.68000031,47.68000031,47.68000031,47.68000031,47.68000031,47.68000031,47.68000031
Seven_Mile_1,Hydro,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982
Seven_Mile_2,Hydro,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982
Seven_Mile_3,Hydro,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982
Seven_Mile_4,Hydro,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982,199.9199982
Shasta_1,Hydro,47.09999847,97.98000336,83.19999695,106.2699966,52.70999908,54.47000122,73.47000122,109.5599976,106.4899979,132.3300018,129.0099945,90.72000122
Shasta_2,Hydro,47.09999847,97.98000336,83.19999695,106.2699966,52.70999908,54.47000122,73.47000122,109.5599976,106.4899979,132.3300018,129.0099945,90.72000122
Shasta_3,Hydro,47.09999847,97.98000336,83.19999695,106.2699966,52.70999908,54.47000122,73.47000122,109.5599976,106.4899979,132.3300018,129.0099945,90.72000122
Shasta_4,Hydro,47.09999847,97.98000336,83.19999695,106.2699966,52.70999908,54.47000122,73.47000122,109.5599976,106.4899979,132.3300018,129.0099945,90.72000122
Shasta_5,Hydro,47.09999847,97.98000336,83.19999695,106.2699966,52.70999908,54.47000122,73.47000122,109.5599976,106.4899979,132.3300018,129.0099945,90.72000122
Shasta_River_1,Hydro_FixedDispatch,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001
Sheep_Creek1,Hydro_ZeroK,1.299999952,1.299999952,1.299999952,1.299999952,1.299999952,1.299999952,1.299999952,1.299999952,1.299999952,1.299999952,1.299999952,1.299999952
Shingle_Creek_1,Hydro_FixedDispatch,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999
ShoshnFalls1,Hydro,0.75999999,0.75999999,0.75999999,0.75999999,0.75999999,0.75999999,0.75999999,0.75999999,0.75999999,0.75999999,0.75999999,0.75999999
ShoshnFalls2,Hydro,0.50999999,0.50999999,0.50999999,0.50999999,0.50999999,0.50999999,0.50999999,0.50999999,0.50999999,0.50999999,0.50999999,0.50999999
ShoshnFalls3,Hydro,14.61999989,14.61999989,14.61999989,14.61999989,14.61999989,14.61999989,14.61999989,14.61999989,14.61999989,14.61999989,14.61999989,14.61999989
Shoshone_1,Hydro_ZeroK,3,3,3,3,3,3,3,3,3,3,3,3
Shoshone_A,Hydro_ZeroK,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809
Shoshone_B,Hydro_ZeroK,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809
Shuswap_1,Hydro,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019
Shuswap_2,Hydro,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019,2.980000019
Sierra1,Hydro_FixedDispatch,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005
Sierra2,Hydro_FixedDispatch,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005
Silver_Lake,Hydro_ZeroK,3.299999952,3.299999952,3.299999952,3.299999952,3.299999952,3.299999952,3.299999952,3.299999952,3.299999952,3.299999952,3.299999952,3.299999952
Siphon1,Hydro_ZeroK,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048
Siphon2,Hydro_ZeroK,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048
Site_980_65,Hydro_ZeroK,1.090000033,0.930000007,0.879999995,0.889999986,1.200000048,1.190000057,1.470000029,1.940000057,1.99000001,1.919999957,1.679999948,1.25999999
Skookumchuck1,Hydro_ZeroK,1,1,1,1,1,1,1,1,1,1,1,1
Slab_Creek_1,Hydro_FixedDispatch,0.479999989,0.479999989,0.479999989,0.479999989,0.479999989,0.479999989,0.479999989,0.479999989,0.479999989,0.479999989,0.479999989,0.479999989
Slate_Creek,HydroRPS,1.610000014,1.450000048,1.480000019,1.49000001,1.820000052,1.74000001,2.319999933,3.190000057,3.349999905,3.24000001,2.710000038,1.889999986
Slide_Creek_1,Hydro,18,18,18,18,18,18,18,18,18,18,18,18
Sly_Creek_1,LCGS_CA_hydro,15.27000046,15.22000027,15.32999992,15.03999996,15.18999958,10.18999958,15.23999977,15.32999992,15.48999977,15.14000034,15.43000031,14.53999996
Smith_Falls1,Hydro,18,18,18,18,18,18,18,18,18,18,18,18
Smith_Falls2,Hydro,18,18,18,18,18,18,18,18,18,18,18,18
Smith_Falls3,Hydro,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905
SmithCreek,Hydro_FixedDispatch,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998,0.079999998
Snake_River,Hydro_FixedDispatch,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
Snedigar_1,Hydro_FixedDispatch,0.540000021,0.540000021,0.540000021,0.540000021,0.540000021,0.540000021,0.540000021,0.540000021,0.540000021,0.540000021,0.540000021,0.540000021
Soda_1,Hydro_ZeroK,7,7,7,7,7,7,7,7,7,7,7,7
Soda_2,Hydro_ZeroK,7,7,7,7,7,7,7,7,7,7,7,7
Soda_Springs_1,Hydro_ZeroK,11,11,11,11,11,11,11,11,11,11,11,11
Soo_River_1,Hydro_ZeroK,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153
Soo_River_2,Hydro_ZeroK,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153,6.590000153
South_1,LCGS_CA_hydro,5.610000134,4.130000114,6.329999924,6.679999828,6.489999771,6.369999886,6.690000057,7.099999905,7.050000191,6.480000019,4.369999886,4.039999962
SouthConsol,Hydro_ZeroK,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976
SouthDryCreekHydro1,Hydro_ZeroK,2,2,2,2,2,2,2,2,2,2,2,2
SouthForkTolt,Hydro,16.79999924,16.79999924,16.79999924,16.79999924,16.79999924,16.79999924,16.79999924,16.79999924,16.79999924,16.79999924,16.79999924,16.79999924
Spaulding_2_1,LCGS_CA_hydro,5.559999943,5.050000191,4.869999886,6.550000191,5.409999847,5.340000153,5.489999771,6.380000114,6.25,6.369999886,5.510000229,5.960000038
Spaulding_3_1,LCGS_CA_hydro,4.710000038,4.28000021,4.130000114,5.550000191,4.579999924,4.519999981,4.650000095,5.409999847,5.289999962,5.400000095,4.670000076,5.059999943
Spaulding1-1,LCGS_CA_hydro,5.559999943,5.050000191,4.869999886,6.550000191,5.409999847,5.340000153,5.489999771,6.380000114,6.25,6.369999886,5.510000229,5.960000038
Spicer_Meadow1,Hydro_ZeroK,0.810000002,0.689999998,0.649999976,0.660000026,0.889999986,0.879999995,1.100000024,1.440000057,1.480000019,1.429999948,1.25,0.930000007
Spicer_Meadow2,Hydro_ZeroK,0.810000002,0.689999998,0.649999976,0.660000026,0.889999986,0.879999995,1.100000024,1.440000057,1.480000019,1.429999948,1.25,0.930000007
Spicer_Meadow3,Hydro_ZeroK,0.150000006,0.129999995,0.119999997,0.119999997,0.170000002,0.159999996,0.200000003,0.270000011,0.280000001,0.270000011,0.230000004,0.170000002
Spillimacheen_1,Hydro,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001
Spillimacheen_2,Hydro,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001,0.99000001
Spillimacheen_3,Hydro,2.779999971,2.779999971,2.779999971,2.779999971,2.779999971,2.779999971,2.779999971,2.779999971,2.779999971,2.779999971,2.779999971,2.779999971
SpiritMountain1,Hydro_ZeroK,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Spray1_1,Hydro,46,46,46,46,46,46,46,46,46,46,46,46
Spray2_1,Hydro,46,46,46,46,46,46,46,46,46,46,46,46
Spring_Creek_1,Hydro_FixedDispatch,75.63999939,87.70999908,91.48999786,93.15000153,93.13999939,92.54000092,43.00999832,84.25,87.45999908,83.40000153,92.29000092,92.51000214
Spring_Creek_2,Hydro_FixedDispatch,75.63999939,87.70999908,91.48999786,93.15000153,93.13999939,92.54000092,43.00999832,84.25,87.45999908,83.40000153,92.29000092,92.51000214
Spring_Gap_1,LCGS_CA_hydro,5.860000134,6.559999943,6.510000229,6.349999905,5.900000095,5.960000038,8.039999962,8.569999695,8.590000153,8.550000191,6.650000095,7.210000038
Springville,Hydro_ZeroK,1,1,1,1,1,1,1,1,1,1,1,1
St.Johns,Hydro_FixedDispatch,1.080000043,1.080000043,1.080000043,1.080000043,1.080000043,1.080000043,1.080000043,1.080000043,1.080000043,1.080000043,1.080000043,1.080000043
St_Marys_Dam,Hydro_FixedDispatch,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952
Stagecoach,Hydro_FixedDispatch,0.819999993,0.819999993,0.819999993,0.819999993,0.819999993,0.819999993,0.819999993,0.819999993,0.819999993,0.819999993,0.819999993,0.819999993
Stampede_1,LCGS_CA_hydro,0.170000002,0.150000006,0.140000001,0.140000001,0.189999998,0.189999998,0.239999995,0.310000002,0.319999993,0.310000002,0.270000011,0.200000003
Stampede_2,LCGS_CA_hydro,0.870000005,0.74000001,0.699999988,0.709999979,0.959999979,0.949999988,1.179999948,1.549999952,1.590000033,1.539999962,1.350000024,1
Stanislaus_HC1,Hydro_FixedDispatch,80.58000183,98.23999786,75.30000305,96.20999908,84.83000183,88.58999634,97.44999695,87.55000305,88.20999908,93.80999756,106.3799973,110.5400009
Stave_Falls_1,Hydro,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076
Stave_Falls_2,Hydro,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076,45.20000076
StewartMountain,Hydro_ZeroK,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962
Stokke1,Hydro_ZeroK,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034
Stokke2,Hydro_ZeroK,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034,10.89000034
Stone_Creek_1,Hydro_ZeroK,12,12,12,12,12,12,12,12,12,12,12,12
Stone_Drop_1,Hydro_FixedDispatch,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995,0.239999995
StonyGorge1,Hydro_ZeroK,0.730000019,0.620000005,0.589999974,0.589999974,0.800000012,0.790000021,0.980000019,1.289999962,1.330000043,1.279999971,1.120000005,0.839999974
StonyGorge2,Hydro_ZeroK,0.730000019,0.620000005,0.589999974,0.589999974,0.800000012,0.790000021,0.980000019,1.289999962,1.330000043,1.279999971,1.120000005,0.839999974
Strathcona_1,Hydro,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092
Strathcona_2,Hydro,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092,32.29000092
StrawberryCreek1,Hydro_ZeroK,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
StrawberryCreek2,Hydro_ZeroK,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
StrawberryCreek3,Hydro_ZeroK,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Strontia1,Hydro_ZeroK,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Strontia2,Hydro_ZeroK,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Sugarloaf,Hydro_ZeroK,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Sullivan_1,Hydro_ZeroK,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048
Sullivan_10,Hydro_ZeroK,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048
Sullivan_11,Hydro_ZeroK,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048
Sullivan_12,Hydro_ZeroK,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048
Sullivan_13,Hydro_ZeroK,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048
Sullivan_2,Hydro_ZeroK,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048
Sullivan_3,Hydro_ZeroK,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048
