name,category,M1,M10,M11,M12,M2,M3,M4,M5,M6,M7,M8,M9
H_M_Jackson_1,Hydro,35.34,35.34,34.2,35.34,31.92,35.34,34.2,35.34,34.2,35.34,35.34,34.2
H_M_Jackson_2,Hydro,35.34,35.34,34.2,35.34,31.92,35.34,34.2,35.34,34.2,35.34,35.34,34.2
H_M_Jackson_3,Hydro,6.249599717,6.249599717,6.047999726,6.249599717,5.644799744,6.249599717,6.047999726,6.249599717,6.047999726,6.249599717,6.249599717,6.047999726
H_M_Jackson_4,Hydro,6.249599717,6.249599717,6.047999726,6.249599717,5.644799744,6.249599717,6.047999726,6.249599717,6.047999726,6.249599717,6.249599717,6.047999726
Haas1,Hydro,53.568,53.568,51.84,53.568,48.384,53.568,51.84,53.568,55.14479736,53.568,53.568,51.84
Haas2,Hydro,53.568,53.568,51.84,53.568,48.384,53.568,51.84,53.568,55.14479736,53.568,53.568,51.84
Haiwee_1,Hydro_ZeroK,1.03415999,0.863039975,0.921599979,1.026719996,0.954239971,0.996960025,1.029599963,1.450800036,1.367999983,1.287120014,1.071360042,0.827999983
Haiwee_2,Hydro_ZeroK,1.03415999,0.863039975,0.921599979,1.026719996,0.954239971,0.996960025,1.029599963,1.450800036,1.367999983,1.287120014,1.071360042,0.827999983
Hauer_Creek_1,Hydro_ZeroK,1.763279915,1.763279915,1.706399918,1.763279915,1.592639923,1.763279915,1.706399918,1.763279915,1.706399918,1.763279915,1.763279915,1.706399918
Hauser_HAU1,Hydro,2.083199964,2.083199964,2.015999965,2.083199964,1.881599968,2.083199964,2.015999965,2.083199964,2.015999965,2.083199964,2.083199964,2.015999965
Hauser_HAU2,Hydro,2.083199964,2.083199964,2.015999965,2.083199964,1.881599968,2.083199964,2.015999965,2.083199964,2.015999965,2.083199964,2.083199964,2.015999965
Hauser_HAU3,Hydro,2.083199964,2.083199964,2.015999965,2.083199964,1.881599968,2.083199964,2.015999965,2.083199964,2.015999965,2.083199964,2.083199964,2.015999965
Hauser_HAU4,Hydro,2.083199964,2.083199964,2.015999965,2.083199964,1.881599968,2.083199964,2.015999965,2.083199964,2.015999965,2.083199964,2.083199964,2.015999965
Hauser_HAU5,Hydro,2.083199964,2.083199964,2.015999965,2.083199964,1.881599968,2.083199964,2.015999965,2.083199964,2.015999965,2.083199964,2.083199964,2.015999965
Hauser_HAU6,Hydro,2.232,2.232,2.16,2.232,2.016,2.232,2.16,2.232,2.16,2.232,2.232,2.16
Hazelton_B1,Hydro_ZeroK,2.827199964,2.827199964,2.735999965,2.827199964,2.553599968,2.827199964,2.735999965,2.827199964,2.735999965,2.827199964,2.827199964,2.735999965
Hazelton_B2,Hydro_ZeroK,2.827199964,2.827199964,2.735999965,2.827199964,2.553599968,2.827199964,2.735999965,2.827199964,2.735999965,2.827199964,2.827199964,2.735999965
Headgate_Rock_1,Hydro,4.836,4.836,4.68,4.836,4.368,4.836,4.68,4.836,4.68,4.836,4.836,4.68
Headgate_Rock_2,Hydro,4.836,4.836,4.68,4.836,4.368,4.836,4.68,4.836,4.68,4.836,4.836,4.68
Headgate_Rock_3,Hydro,4.836,4.836,4.68,4.836,4.368,4.836,4.68,4.836,4.68,4.836,4.836,4.68
HeartMountain,Hydro_ZeroK,3.72,3.72,3.6,3.72,3.36,3.72,3.6,3.72,3.6,3.72,3.72,3.6
Hells_Canyon_1,Hydro,111.6,111.6,108,111.6,100.8,111.6,108,111.6,108,111.6,111.6,108
Hells_Canyon_2,Hydro,111.6,111.6,108,111.6,100.8,111.6,108,111.6,108,111.6,111.6,108
Hells_Canyon_3,Hydro,111.6,111.6,108,111.6,100.8,111.6,108,111.6,108,111.6,111.6,108
Hickman_1,LCGS_CA_hydro,0,0.037200001,0,0,0.087359997,0.163679999,0.223200001,0.200880008,0.194400008,0.238079995,0.178559996,0.108000004
Hickman_2,LCGS_CA_hydro,0,0.037200001,0,0,0.087359997,0.163679999,0.223200001,0.200880008,0.194400008,0.238079995,0.178559996,0.108000004
Hillcrest_PS,Hydro_ZeroK,1.488,1.488,1.44,1.488,1.344,1.488,1.44,1.488,1.44,1.488,1.488,1.44
Holter_HOL1,Hydro_ZeroK,7.142400283,7.142400283,6.912000274,7.142400283,6.451200256,7.142400283,6.912000274,7.142400283,6.912000274,7.142400283,7.142400283,6.912000274
Holter_HOL2,Hydro_ZeroK,7.142400283,7.142400283,6.912000274,7.142400283,6.451200256,7.142400283,6.912000274,7.142400283,6.912000274,7.142400283,7.142400283,6.912000274
Holter_HOL3,Hydro_ZeroK,7.142400283,7.142400283,6.912000274,7.142400283,6.451200256,7.142400283,6.912000274,7.142400283,6.912000274,7.142400283,7.142400283,6.912000274
Holter_HOL4,Hydro_ZeroK,7.142400283,7.142400283,6.912000274,7.142400283,6.451200256,7.142400283,6.912000274,7.142400283,6.912000274,7.142400283,7.142400283,6.912000274
Hoover_Dam_A1,Hydro,96.72,96.72,93.6,96.72,87.36,96.72,93.6,96.72,93.6,96.72,96.72,93.6
Hoover_Dam_A2,Hydro,96.72,96.72,93.6,96.72,87.36,96.72,93.6,96.72,93.6,96.72,96.72,93.6
Hoover_Dam_A3,Hydro,96.72,96.72,93.6,96.72,87.36,96.72,93.6,96.72,93.6,96.72,96.72,93.6
Hoover_Dam_A4,Hydro,96.72,96.72,93.6,96.72,87.36,96.72,93.6,96.72,93.6,96.72,96.72,93.6
Hoover_Dam_A5,Hydro,94.488,94.488,91.44,94.488,85.344,94.488,91.44,94.488,91.44,94.488,94.488,91.44
Hoover_Dam_A6,Hydro,96.72,96.72,93.6,96.72,87.36,96.72,93.6,96.72,93.6,96.72,96.72,93.6
Hoover_Dam_A7,Hydro,96.72,96.72,93.6,96.72,87.36,96.72,93.6,96.72,93.6,96.72,96.72,93.6
Hoover_Dam_A8,Hydro,45.756,45.756,44.28,45.756,41.328,45.756,44.28,45.756,44.28,45.756,45.756,44.28
Hoover_Dam_A9,Hydro,50.964,50.964,49.32,50.964,46.032,50.964,49.32,50.964,49.32,50.964,50.964,49.32
Hoover_Dam_N1,Hydro,96.72,96.72,93.6,96.72,87.36,96.72,93.6,96.72,93.6,96.72,96.72,93.6
Hoover_Dam_N2,Hydro,96.72,96.72,93.6,96.72,87.36,96.72,93.6,96.72,93.6,96.72,96.72,93.6
Hoover_Dam_N3,Hydro,96.72,96.72,93.6,96.72,87.36,96.72,93.6,96.72,93.6,96.72,96.72,93.6
Hoover_Dam_N4,Hydro,96.72,96.72,93.6,96.72,87.36,96.72,93.6,96.72,93.6,96.72,96.72,93.6
Hoover_Dam_N5,Hydro,96.72,96.72,93.6,96.72,87.36,96.72,93.6,96.72,93.6,96.72,96.72,93.6
Hoover_Dam_N6,Hydro,96.72,96.72,93.6,96.72,87.36,96.72,93.6,96.72,93.6,96.72,96.72,93.6
Hoover_Dam_N7,Hydro,94.488,94.488,91.44,94.488,85.344,94.488,91.44,94.488,91.44,94.488,94.488,91.44
Hoover_Dam_N8,Hydro,96.72,96.72,93.6,96.72,87.36,96.72,93.6,96.72,93.6,96.72,96.72,93.6
HorseshoBendHY1,Hydro_ZeroK,3.534,3.534,3.42,3.534,3.192,3.534,3.42,3.534,3.42,3.534,3.534,3.42
HorseshoBendHY2,Hydro_ZeroK,3.534,3.534,3.42,3.534,3.192,3.534,3.42,3.534,3.42,3.534,3.534,3.42
Horseshoe1_HY1,Hydro,3.72,3.72,3.6,3.72,3.36,3.72,3.6,3.72,3.6,3.72,3.72,3.6
Horseshoe2_HY2,Hydro,2.232,2.232,2.16,2.232,2.016,2.232,2.16,2.232,2.16,2.232,2.232,2.16
Horseshoe3_HY3,Hydro,2.232,2.232,2.16,2.232,2.016,2.232,2.16,2.232,2.16,2.232,2.232,2.16
Horseshoe4_HY4,Hydro,3.72,3.72,3.6,3.72,3.36,3.72,3.6,3.72,3.6,3.72,3.72,3.6
HutchinsnCreek1,Hydro_ZeroK,0.744,0.744,0.72,0.744,0.672,0.744,0.72,0.744,0.72,0.744,0.744,0.72
Hystad_Creek_1,Hydro_ZeroK,2.209680022,2.209680022,2.138400021,2.209680022,1.995840019,2.209680022,2.138400021,2.209680022,2.138400021,2.209680022,2.209680022,2.138400021
Hystad_Creek_2,Hydro_ZeroK,2.209680022,2.209680022,2.138400021,2.209680022,1.995840019,2.209680022,2.138400021,2.209680022,2.138400021,2.209680022,2.209680022,2.138400021
IID_Drop_2_1,LCGS_CA_hydro,0.580319978,1.554959936,1.353599996,0.796080039,1.848,1.770720085,2.347199993,2.804879986,2.224799938,2.499839922,2.358480057,1.612800007
IID_Drop_2_2,LCGS_CA_hydro,0.580319978,1.554959936,1.353599996,0.796080039,1.848,1.770720085,2.347199993,2.804879986,2.224799938,2.499839922,2.358480057,1.612800007
IID_Drop_3_1,LCGS_CA_hydro,0.558,1.488,1.295999965,0.766319978,1.774080071,1.696319978,2.253600082,2.693279915,2.138400021,2.395680022,2.261759972,1.555200062
IID_Drop_3_2,LCGS_CA_hydro,0.580319978,1.554959936,1.353599996,0.796080039,1.848,1.770720085,2.347199993,2.804879986,2.224799938,2.499839922,2.358480057,1.612800007
IID_Drop_4_1,LCGS_CA_hydro,7.44,7.44,7.2,7.44,6.72,7.44,7.2,7.44,7.2,7.44,7.44,7.2
IID_Drop_4_2,LCGS_CA_hydro,7.142400283,7.142400283,6.912000274,7.142400283,6.451200256,7.142400283,6.912000274,7.142400283,6.912000274,7.142400283,7.142400283,6.912000274
IID_Drop_5_1,Hydro_ZeroK,0.230640001,0.617519987,0.54,0.319920005,0.739200016,0.706799991,0.935999965,1.123439993,0.892800007,0.996960025,0.944879986,0.647999983
IID_Drop_5_2,Hydro_ZeroK,0.230640001,0.617519987,0.54,0.319920005,0.739200016,0.706799991,0.935999965,1.123439993,0.892800007,0.996960025,0.944879986,0.647999983
IID_Drop1-1,LCGS_CA_hydro,0.223200009,0.587760016,0.511199985,0.305039997,0.698879974,0.669599982,0.892800007,1.063919961,0.842399969,0.952319978,0.892800036,0.612000017
IIDDrop1-2,LCGS_CA_hydro,0.223200009,0.587760016,0.511199985,0.305039997,0.698879974,0.669599982,0.892800007,1.063919961,0.842399969,0.952319978,0.892800036,0.612000017
IIDDrop1-3,LCGS_CA_hydro,0.223200009,0.587760016,0.511199985,0.305039997,0.698879974,0.669599982,0.892800007,1.063919961,0.842399969,0.952319978,0.892800036,0.612000017
Interlakes_1,Hydro,3.72,3.72,3.6,3.72,3.36,3.72,3.6,3.72,3.6,3.72,3.72,3.6
Iron_Gate,HydroRPS,13.392,13.392,12.96,13.392,12.096,13.392,12.96,13.392,13.26960022,13.392,13.392,12.96
IsabellaHydroGEN1,Hydro_ZeroK,4.389600071,4.389600071,4.248000068,4.389600071,3.964800064,4.389600071,4.248000068,4.389600071,4.248000068,4.389600071,4.389600071,4.248000068
IsabellaHydroGEN2,Hydro_ZeroK,4.389600071,4.389600071,4.248000068,4.389600071,3.964800064,4.389600071,4.248000068,4.389600071,4.248000068,4.389600071,4.389600071,4.248000068
James_B_Black_1,Hydro,57.76415955,57.76415955,55.90079956,57.76415955,52.17407959,57.76415955,55.90079956,57.76415955,55.90079956,57.76415955,57.76415955,55.90079956
James_B_Black_2,Hydro,57.15407977,57.15407977,55.31039978,57.15407977,51.62303979,57.15407977,55.31039978,57.15407977,55.31039978,57.15407977,57.15407977,55.31039978
Jaybird_H1,Hydro,62.868,62.868,60.84,62.868,56.784,62.868,60.84,62.868,60.84,62.868,62.868,60.84
Jaybird_H2,Hydro,62.868,62.868,60.84,62.868,56.784,62.868,60.84,62.868,60.84,62.868,62.868,60.84
JohnDay01,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay02,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay03,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay04,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay05,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay06,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay07,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay08,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay09,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay10,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay11,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay12,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay13,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay14,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay15,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnDay16,Hydro,94.83768089,94.83768089,91.77840086,94.83768089,85.65984081,94.83768089,91.77840086,94.83768089,91.77840086,94.83768089,94.83768089,91.77840086
JohnHart1,Hydro,15.51984045,15.51984045,15.01920044,15.51984045,14.01792041,15.51984045,15.01920044,15.51984045,15.01920044,15.51984045,15.51984045,15.01920044
JohnHart2,Hydro,15.51984045,15.51984045,15.01920044,15.51984045,14.01792041,15.51984045,15.01920044,15.51984045,15.01920044,15.51984045,15.51984045,15.01920044
JohnHart3,Hydro,15.51984045,15.51984045,15.01920044,15.51984045,14.01792041,15.51984045,15.01920044,15.51984045,15.01920044,15.51984045,15.51984045,15.01920044
JohnHart4,Hydro,15.51984045,15.51984045,15.01920044,15.51984045,14.01792041,15.51984045,15.01920044,15.51984045,15.01920044,15.51984045,15.51984045,15.01920044
JohnHart5,Hydro,15.51984045,15.51984045,15.01920044,15.51984045,14.01792041,15.51984045,15.01920044,15.51984045,15.01920044,15.51984045,15.51984045,15.01920044
JohnHart6,Hydro,15.51984045,15.51984045,15.01920044,15.51984045,14.01792041,15.51984045,15.01920044,15.51984045,15.01920044,15.51984045,15.51984045,15.01920044
Jordan_River,Hydro,125.6467236,125.6467236,121.5936035,125.6467236,113.4873633,125.6467236,121.5936035,125.6467236,121.5936035,125.6467236,125.6467236,121.5936035
Kananaskis1_1,Hydro,3.348,3.348,3.24,3.348,3.024,3.348,3.24,3.348,3.24,3.348,3.348,3.24
Kananaskis2_HY2,Hydro,3.348,3.348,3.24,3.348,3.024,3.348,3.24,3.348,3.24,3.348,3.348,3.24
Kananaskis3_HY3,Hydro,7.44,7.44,7.2,7.44,6.72,7.44,7.2,7.44,7.2,7.44,7.44,7.2
KaselWitherpoonCoLS1,Hydro_ZeroK,0.074400001,0.074400001,0.072000001,0.074400001,0.067200001,0.074400001,0.072000001,0.074400001,0.072000001,0.074400001,0.074400001,0.072000001
KaselWitherpoonCoLS2,Hydro_ZeroK,0.074400001,0.074400001,0.072000001,0.074400001,0.067200001,0.074400001,0.072000001,0.074400001,0.072000001,0.074400001,0.074400001,0.072000001
KaselWitherpoonCoLS3,Hydro_ZeroK,0.074400001,0.074400001,0.072000001,0.074400001,0.067200001,0.074400001,0.072000001,0.074400001,0.072000001,0.074400001,0.074400001,0.072000001
KaselWitherpoonCoLS4,Hydro_ZeroK,0.074400001,0.074400001,0.072000001,0.074400001,0.067200001,0.074400001,0.072000001,0.074400001,0.072000001,0.074400001,0.074400001,0.072000001
KaselWitherpoonCoLS5,Hydro_ZeroK,0.074400001,0.074400001,0.072000001,0.074400001,0.067200001,0.074400001,0.072000001,0.074400001,0.072000001,0.074400001,0.074400001,0.072000001
KaselWitherpoonCoUE5,Hydro_ZeroK,0.074400001,0.074400001,0.072000001,0.074400001,0.067200001,0.074400001,0.072000001,0.074400001,0.072000001,0.074400001,0.074400001,0.072000001
KaselWitherpoonCoUW1,Hydro_ZeroK,0.148800002,0.148800002,0.144000002,0.148800002,0.134400002,0.148800002,0.144000002,0.148800002,0.144000002,0.148800002,0.148800002,0.144000002
KaselWitherpoonCoUW2,Hydro_ZeroK,0.148800002,0.148800002,0.144000002,0.148800002,0.134400002,0.148800002,0.144000002,0.148800002,0.144000002,0.148800002,0.148800002,0.144000002
KaselWitherpoonCoUW3,Hydro_ZeroK,0.148800002,0.148800002,0.144000002,0.148800002,0.134400002,0.148800002,0.144000002,0.148800002,0.144000002,0.148800002,0.148800002,0.144000002
KaselWitherpoonCoUW4,Hydro_ZeroK,0.148800002,0.148800002,0.144000002,0.148800002,0.134400002,0.148800002,0.144000002,0.148800002,0.144000002,0.148800002,0.148800002,0.144000002
Kaweah1,Hydro_ZeroK,0.82584001,0.691920005,0.741599979,0.82584001,0.766079991,0.803520032,0.827999983,1.168080039,1.101599979,1.03415999,0.855599982,0.662400012
Kaweah2,Hydro_ZeroK,0.66215999,0.550560007,0.590399995,0.654719996,0.611520017,0.63984001,0.655200019,0.93,0.878400021,0.82584001,0.684480013,0.532800007
Kaweah3-1,Hydro_ZeroK,0.877919961,0.729120014,0.784800024,0.870479968,0.813120026,0.84815999,0.871200027,1.235039975,1.166400004,1.093680022,0.907680022,0.705600014
Kaweah3-2,Hydro_ZeroK,0.877919961,0.729120014,0.784800024,0.870479968,0.813120026,0.84815999,0.871200027,1.235039975,1.166400004,1.093680022,0.907680022,0.705600014
Kemano_1,Hydro_ZeroK,82.74023933,82.74023933,80.07119935,82.74023933,74.7331194,82.74023933,80.07119935,82.74023933,80.07119935,82.74023933,82.74023933,80.07119935
Kemano_2,Hydro_ZeroK,82.74023933,82.74023933,80.07119935,82.74023933,74.7331194,82.74023933,80.07119935,82.74023933,80.07119935,82.74023933,82.74023933,80.07119935
Kemano_3,Hydro_ZeroK,82.74023933,82.74023933,80.07119935,82.74023933,74.7331194,82.74023933,80.07119935,82.74023933,80.07119935,82.74023933,82.74023933,80.07119935
Kemano_4,Hydro_ZeroK,82.74023933,82.74023933,80.07119935,82.74023933,74.7331194,82.74023933,80.07119935,82.74023933,80.07119935,82.74023933,82.74023933,80.07119935
Kemano_5,Hydro_ZeroK,82.74023933,82.74023933,80.07119935,82.74023933,74.7331194,82.74023933,80.07119935,82.74023933,80.07119935,82.74023933,82.74023933,80.07119935
Kemano_6,Hydro_ZeroK,82.74023933,82.74023933,80.07119935,82.74023933,74.7331194,82.74023933,80.07119935,82.74023933,80.07119935,82.74023933,82.74023933,80.07119935
Kemano_7,Hydro_ZeroK,82.74023933,82.74023933,80.07119935,82.74023933,74.7331194,82.74023933,80.07119935,82.74023933,80.07119935,82.74023933,82.74023933,80.07119935
Kemano_8,Hydro_ZeroK,82.74023933,82.74023933,80.07119935,82.74023933,74.7331194,82.74023933,80.07119935,82.74023933,80.07119935,82.74023933,82.74023933,80.07119935
Kerr_KER1,Hydro_ZeroK,52.52639886,52.52639886,50.8319989,52.52639886,47.44319897,52.52639886,50.8319989,52.52639886,50.8319989,52.52639886,52.52639886,50.8319989
Kerr_KER2,Hydro_ZeroK,37.49760114,37.49760114,36.2880011,37.49760114,33.86880103,37.49760114,36.2880011,37.49760114,36.2880011,37.49760114,37.49760114,36.2880011
Kerr_KER3,Hydro_ZeroK,64.43039886,64.43039886,62.3519989,64.43039886,58.19519897,64.43039886,62.3519989,64.43039886,62.3519989,64.43039886,64.43039886,62.3519989
Koma_Kulshan,Hydro_ZeroK,8.928,8.928,8.64,8.928,8.064,8.928,8.64,8.928,8.64,8.928,8.928,8.64
KootenayCanal1,Hydro,108.0883191,108.0883191,104.6015991,108.0883191,97.62815919,108.0883191,104.6015991,108.0883191,104.6015991,108.0883191,108.0883191,104.6015991
KootenayCanal2,Hydro,108.8323191,108.8323191,105.3215991,108.8323191,98.30015919,108.8323191,105.3215991,108.8323191,105.3215991,108.8323191,108.8323191,105.3215991
KootenayCanal3,Hydro,109.5688832,109.5688832,106.0344031,109.5688832,98.96544289,109.5688832,106.0344031,109.5688832,106.0344031,109.5688832,109.5688832,106.0344031
KootenayCanal4,Hydro,110.3054359,110.3054359,106.747196,110.3054359,99.6307163,110.3054359,106.747196,110.3054359,106.747196,110.3054359,110.3054359,106.747196
Koyle_Ranch,Hydro_ZeroK,0.93,0.93,0.9,0.93,0.84,0.93,0.9,0.93,0.9,0.93,0.93,0.9
L_Bonnington_1,Hydro,11.82216025,11.82216025,11.44080024,11.82216025,10.67808023,11.82216025,11.44080024,11.82216025,11.44080024,11.82216025,11.82216025,11.44080024
L_Bonnington_2,Hydro,11.82216025,11.82216025,11.44080024,11.82216025,10.67808023,11.82216025,11.44080024,11.82216025,11.44080024,11.82216025,11.82216025,11.44080024
L_Bonnington_3,Hydro,10.34903989,10.34903989,10.01519989,10.34903989,9.347519899,10.34903989,10.01519989,10.34903989,10.01519989,10.34903989,10.34903989,10.01519989
La_Joie_1,Hydro,18.47351994,18.47351994,17.87759994,18.47351994,16.68575995,18.47351994,17.87759994,18.47351994,17.87759994,18.47351994,18.47351994,17.87759994
Ladore_Falls_1,Hydro,17.36496011,17.36496011,16.80480011,17.36496011,15.6844801,17.36496011,16.80480011,17.36496011,16.80480011,17.36496011,17.36496011,16.80480011
Ladore_Falls_2,Hydro,17.36496011,17.36496011,16.80480011,17.36496011,15.6844801,17.36496011,16.80480011,17.36496011,16.80480011,17.36496011,17.36496011,16.80480011
LaGrande_1,Hydro_ZeroK,4.464,4.464,4.32,4.464,4.032,4.464,4.32,4.464,4.32,4.464,4.464,4.32
LaGrande_2,Hydro_ZeroK,4.464,4.464,4.32,4.464,4.032,4.464,4.32,4.464,4.32,4.464,4.464,4.32
LaGrande_3,Hydro_ZeroK,4.464,4.464,4.32,4.464,4.032,4.464,4.32,4.464,4.32,4.464,4.464,4.32
LaGrande_4,Hydro_ZeroK,4.464,4.464,4.32,4.464,4.032,4.464,4.32,4.464,4.32,4.464,4.464,4.32
LaGrande_5,Hydro_ZeroK,29.76,29.76,28.8,29.76,26.88,29.76,28.8,29.76,28.8,29.76,29.76,28.8
Lahontan_1,Hydro_ZeroK,0.446400018,0.446400018,0.432000017,0.446400018,0.403200016,0.446400018,0.432000017,0.446400018,0.432000017,0.446400018,0.446400018,0.432000017
Lahontan_2,Hydro_ZeroK,0.446400018,0.446400018,0.432000017,0.446400018,0.403200016,0.446400018,0.432000017,0.446400018,0.432000017,0.446400018,0.446400018,0.432000017
Lahontan_3,Hydro_ZeroK,0.446400018,0.446400018,0.432000017,0.446400018,0.403200016,0.446400018,0.432000017,0.446400018,0.432000017,0.446400018,0.446400018,0.432000017
LakeMathews,Hydro_ZeroK,1.80792005,1.510319978,1.612800007,1.793040064,1.673280007,1.748399929,1.8,2.537040064,2.397599945,2.254319978,1.874879986,1.447199993
LakeMendocino,Hydro_ZeroK,0.758879986,0.63984001,0.590399995,0.617519987,0.752640003,0.82584001,0.986400004,1.346639958,1.33920001,1.331759972,1.168080039,0.842399969
Lakewood_Hydro,Hydro_ZeroK,2.604,2.604,2.52,2.604,2.352,2.604,2.52,2.604,2.52,2.604,2.604,2.52
LamontUprStave1,Hydro_ZeroK,11.95607977,11.95607977,11.57039978,11.95607977,10.79903979,11.95607977,11.57039978,11.95607977,11.57039978,11.95607977,11.95607977,11.57039978
LamontUprStave2,Hydro_ZeroK,11.95607977,11.95607977,11.57039978,11.95607977,10.79903979,11.95607977,11.57039978,11.95607977,11.57039978,11.95607977,11.95607977,11.57039978
LateralVentures,Hydro_ZeroK,1.532639958,1.532639958,1.483199959,1.532639958,1.384319962,1.532639958,1.483199959,1.532639958,1.483199959,1.532639958,1.532639958,1.483199959
Leaburg_1,Hydro_ZeroK,4.962480057,4.962480057,4.802400055,4.962480057,4.482240051,4.962480057,4.802400055,4.962480057,4.802400055,4.962480057,4.962480057,4.802400055
Leaburg_2,Hydro_ZeroK,6.204960114,6.204960114,6.00480011,6.204960114,5.604480103,6.204960114,6.00480011,6.204960114,6.00480011,6.204960114,6.204960114,6.00480011
Lemolo_2_1,Hydro,28.644,28.644,27.72,28.644,25.872,28.644,27.72,28.644,27.72,28.644,28.644,27.72
LimeSaddle1,Hydro_ZeroK,0.215759994,0.182280004,0.169199999,0.174839999,0.215039995,0.234359999,0.284400008,0.38315999,0.381599979,0.38315999,0.334799991,0.241200006
LimeSaddle2,Hydro_ZeroK,0.215759994,0.182280004,0.169199999,0.174839999,0.215039995,0.234359999,0.284400008,0.38315999,0.381599979,0.38315999,0.334799991,0.241200006
Little_Falls_1,Hydro,6.643920227,6.643920227,6.42960022,6.643920227,6.000960205,6.643920227,6.42960022,5.21544017,5.047200165,5.267519943,3.645600071,6.42960022
Little_Falls_2,Hydro,6.643920227,6.643920227,6.42960022,6.643920227,6.000960205,6.643920227,6.42960022,5.21544017,5.047200165,5.267519943,3.645600071,6.42960022
Little_Falls_3,Hydro,6.643920227,6.643920227,6.42960022,6.643920227,6.000960205,6.643920227,6.42960022,5.21544017,5.047200165,5.267519943,3.645600071,6.42960022
Little_Falls_4,Hydro,6.643920227,6.643920227,6.42960022,6.643920227,6.000960205,6.643920227,6.42960022,5.21544017,5.047200165,5.267519943,3.645600071,6.42960022
Little_Goose_1,Hydro,100.44,100.44,97.2,100.44,90.72,100.44,97.2,100.44,97.2,100.44,100.44,97.2
Little_Goose_2,Hydro,100.44,100.44,97.2,100.44,90.72,100.44,97.2,100.44,97.2,100.44,100.44,97.2
Little_Goose_3,Hydro,100.44,100.44,97.2,100.44,90.72,100.44,97.2,100.44,97.2,100.44,100.44,97.2
Little_Goose_4,Hydro,100.44,100.44,97.2,100.44,90.72,100.44,97.2,100.44,97.2,100.44,100.44,97.2
Little_Goose_5,Hydro,100.44,100.44,97.2,100.44,90.72,100.44,97.2,100.44,97.2,100.44,100.44,97.2
Little_Goose_6,Hydro,100.44,100.44,97.2,100.44,90.72,100.44,97.2,100.44,97.2,100.44,100.44,97.2
LittleMac1,Hydro_ZeroK,0.223200009,0.223200009,0.216000009,0.223200009,0.201600008,0.223200009,0.216000009,0.223200009,0.216000009,0.223200009,0.223200009,0.216000009
LittleMac2,Hydro_ZeroK,0.297600004,0.297600004,0.288000004,0.297600004,0.268800004,0.297600004,0.288000004,0.297600004,0.288000004,0.297600004,0.297600004,0.288000004
LittleMac3,Hydro_ZeroK,0.297600004,0.297600004,0.288000004,0.297600004,0.268800004,0.297600004,0.288000004,0.297600004,0.288000004,0.297600004,0.297600004,0.288000004
LittleMac4,Hydro_ZeroK,0.297600004,0.297600004,0.288000004,0.297600004,0.268800004,0.297600004,0.288000004,0.297600004,0.288000004,0.297600004,0.297600004,0.288000004
