name,M1,M10,M11,M12,M2,M3,M4,M5,M6,M7,M8,M9
KootenayCanal2,31.91646,29.12037,30.81024,31.50806,27.24545,38.54197,38.04608,68.00084,59.06081,31.53741,19.14803,22.22935
KootenayCanal3,32.13321,29.31813,31.01947,31.72204,27.43048,38.80371,38.30446,68.46264,59.46191,31.75158,19.27806,22.38032
KootenayCanal4,32.34996,29.51589,31.22871,31.93602,27.61551,39.06546,38.56284,68.92445,59.863,31.96576,19.4081,22.53128
Koyle_Ranch,0.235,0.214,0.21,0.217,0.242,0.258,0.337,0.479,0.489,0.49,0.411,0.275
L_Bonnington_1,3.468003,3.164183,3.347802,3.423626,2.960457,4.187922,4.13404,7.388885,6.417474,3.426815,2.0806,2.415414
L_Bonnington_2,3.468003,3.164183,3.347802,3.423626,2.960457,4.187922,4.13404,7.388885,6.417474,3.426815,2.0806,2.415414
L_Bonnington_3,3.034502,2.76866,2.929326,2.995673,2.590399,3.664432,3.617285,6.465274,5.61529,2.998463,1.820525,2.113487
LaGrande_1,2.742,1.888,2.395,3.136,0.644,0.561,1.719,1.566,0.62,0.275,0.32,1.681
LaGrande_2,2.742,1.888,2.395,3.136,0.644,0.561,1.719,1.566,0.62,0.275,0.32,1.681
LaGrande_3,2.742,1.888,2.395,3.136,0.644,0.561,1.719,1.566,0.62,0.275,0.32,1.681
LaGrande_4,2.742,1.888,2.395,3.136,0.644,0.561,1.719,1.566,0.62,0.275,0.32,1.681
LaGrande_5,18.281,12.588,15.965,20.907,4.292,3.738,11.459,10.438,4.136,1.833,2.134,11.205
La_Joie_1,5.418754,4.944036,5.23094,5.349417,4.625713,6.543628,6.459437,11.54513,10.0273,5.354399,3.250938,3.774084
Ladore_Falls_1,5.093629,4.647394,4.917083,5.028452,4.34817,6.151011,6.071871,10.85242,9.425664,5.033135,3.055882,3.547639
Ladore_Falls_2,5.093629,4.647394,4.917083,5.028452,4.34817,6.151011,6.071871,10.85242,9.425664,5.033135,3.055882,3.547639
Lahontan_1,0.189,0.156,0.169,0.189,0.173,0.18,0.18,0.254,0.237,0.22,0.183,0.145
Lahontan_2,0.189,0.156,0.169,0.189,0.173,0.18,0.18,0.254,0.237,0.22,0.183,0.145
Lahontan_3,0.189,0.156,0.169,0.189,0.173,0.18,0.18,0.254,0.237,0.22,0.183,0.145
LakeMathews,1.826,1.525,1.629,1.812,1.691,1.766,1.819,2.567,2.423,2.277,1.893,1.466
LakeMendocino,0.664,0.563,0.517,0.54,0.658,0.722,0.866,1.178,1.17,1.169,1.023,0.738
Lakewood_Hydro,0.86,0.654,0.575,0.604,0.808,0.852,0.863,1.298,1.262,1.304,1.066,0.819
LamontUprStave1,4.179,5.49,4.643,4.282,4.122,3.598,4.36,6.879,7.495,7.177,6.188,5.171
LamontUprStave2,4.179,5.49,4.643,4.282,4.122,3.598,4.36,6.879,7.495,7.177,6.188,5.171
LateralVentures,0.387,0.353,0.346,0.358,0.399,0.424,0.556,0.79,0.805,0.808,0.677,0.453
Leaburg_1,3.139,2.598,2.8,3.135,2.876,2.997,2.995,4.224,3.938,3.661,3.038,2.408
Leaburg_2,3.923,3.248,3.5,3.918,3.595,3.746,3.743,5.279,4.922,4.576,3.797,3.01
Lemolo_2_1,12.333,13.143,9.799,14.641,10.328,8.608,8.57,17.526,12.278,9.348,7.097,7.007
LimeSaddle1,0.1895,0.161,0.1475,0.154,0.188,0.2065,0.2475,0.3365,0.3345,0.334,0.2925,0.211
LimeSaddle2,0.1895,0.161,0.1475,0.154,0.188,0.2065,0.2475,0.3365,0.3345,0.334,0.2925,0.211
LittleMac1,0.056,0.051,0.05,0.052,0.058,0.062,0.081,0.115,0.117,0.118,0.099,0.066
LittleMac2,0.075,0.069,0.067,0.069,0.077,0.082,0.108,0.153,0.156,0.157,0.131,0.088
LittleMac3,0.075,0.069,0.067,0.069,0.077,0.082,0.108,0.153,0.156,0.157,0.131,0.088
LittleMac4,0.075,0.069,0.067,0.069,0.077,0.082,0.108,0.153,0.156,0.157,0.131,0.088
LittleWoodHydro,0.535,0.488,0.479,0.495,0.552,0.587,0.769,1.093,1.114,1.117,0.937,0.627
Little_Falls_1,3.984,3.298,3.554,3.978,3.65,3.803,3.801,5.361,4.998,4.646,3.856,3.056
Little_Falls_2,3.984,3.298,3.554,3.978,3.65,3.803,3.801,5.361,4.998,4.646,3.856,3.056
Little_Falls_3,3.984,3.298,3.554,3.978,3.65,3.803,3.801,5.361,4.998,4.646,3.856,3.056
Little_Falls_4,3.984,3.298,3.554,3.978,3.65,3.803,3.801,5.361,4.998,4.646,3.856,3.056
Little_Goose_1,22.298,14.664,15.347,19.407,16.522,22.293,36.164,74.453,38.413,18.727,13.244,14.455
Little_Goose_2,22.298,14.664,15.347,19.407,16.522,22.293,36.164,74.453,38.413,18.727,13.244,14.455
Little_Goose_3,22.298,14.664,15.347,19.407,16.522,22.293,36.164,74.453,38.413,18.727,13.244,14.455
Little_Goose_4,22.298,14.664,15.347,19.407,16.522,22.293,36.164,74.453,38.413,18.727,13.244,14.455
Little_Goose_5,22.298,14.664,15.347,19.407,16.522,22.293,36.164,74.453,38.413,18.727,13.244,14.455
Little_Goose_6,22.298,14.664,15.347,19.407,16.522,22.293,36.164,74.453,38.413,18.727,13.244,14.455
LittlewoodArksh,0.163,0.149,0.146,0.151,0.168,0.179,0.235,0.334,0.34,0.341,0.286,0.191
Long_Lake_1,9.545,7.902,8.515,9.533,8.746,9.113,9.107,12.844,11.976,11.132,9.238,7.322
Long_Lake_2,9.545,7.902,8.515,9.533,8.746,9.113,9.107,12.844,11.976,11.132,9.238,7.322
Long_Lake_3,9.545,7.902,8.515,9.533,8.746,9.113,9.107,12.844,11.976,11.132,9.238,7.322
Long_Lake_4,9.545,7.902,8.515,9.533,8.746,9.113,9.107,12.844,11.976,11.132,9.238,7.322
Loon_Lake_H1,15.715,9.628,2.174,6.836,1.405,2.164,9.691,8.218,32.808,17.802,5.68,2.669
LostCreek_CA,0.323,0.273,0.251,0.262,0.32,0.351,0.42,0.572,0.569,0.568,0.497,0.359
LowLineMdwy2SoForks1,0.751,0.685,0.672,0.695,0.775,0.824,1.08,1.534,1.564,1.568,1.315,0.88
LowLineRapids,1.497,1.365,1.339,1.385,1.543,1.642,2.151,3.056,3.116,3.125,2.619,1.754
LowerBaker4,17.776,14.716,15.858,17.753,16.288,16.972,16.96,23.92,22.303,20.732,17.205,13.636
LowerNo12,1.503,1.37,1.344,1.39,1.549,1.648,2.159,3.068,3.128,3.136,2.629,1.76
LowerNo21,0.564,0.514,0.504,0.521,0.581,0.618,0.81,1.151,1.173,1.176,0.986,0.66
Lower_Clowhom_1,2.825,3.71,3.138,2.894,2.786,2.432,2.947,4.65,5.066,4.851,4.183,3.495
Lower_Molina_1,1.194,0.908,0.798,0.839,1.122,1.183,1.199,1.802,1.753,1.811,1.481,1.137
Lower_Salmon_1,4.077,3.375,3.637,4.072,3.736,3.893,3.89,5.486,5.115,4.755,3.946,3.128
Lower_Salmon_2,4.077,3.375,3.637,4.072,3.736,3.893,3.89,5.486,5.115,4.755,3.946,3.128
Lower_Salmon_3,4.077,3.375,3.637,4.072,3.736,3.893,3.89,5.486,5.115,4.755,3.946,3.128
Lower_Salmon_4,4.077,3.375,3.637,4.072,3.736,3.893,3.89,5.486,5.115,4.755,3.946,3.128
LuckyPeak131,0.326,0.838,0.289,0.274,0.307,0.416,2.577,7.187,9.242,10.559,10.096,5.517
LuckyPeak132,0.979,2.514,0.867,0.821,0.922,1.249,7.732,21.561,27.725,31.677,30.288,16.552
LuckyPeak133,0.245,0.628,0.217,0.205,0.231,0.312,1.933,5.39,6.931,7.919,7.572,4.138
Lundy1,0.559,0.467,0.499,0.555,0.518,0.541,0.557,0.786,0.742,0.697,0.579,0.449
Lundy2,0.559,0.467,0.499,0.555,0.518,0.541,0.557,0.786,0.742,0.697,0.579,0.449
Madison_MAD1,1.662,1.061,1.113,1.309,1.451,1.407,1.52,1.778,1.637,1.526,1.072,0.913
Madison_MAD2,1.662,1.061,1.113,1.309,1.451,1.407,1.52,1.778,1.637,1.526,1.072,0.913
Madison_MAD3,1.662,1.061,1.113,1.309,1.451,1.407,1.52,1.778,1.637,1.526,1.072,0.913
Madison_MAD4,1.662,1.061,1.113,1.309,1.451,1.407,1.52,1.778,1.637,1.526,1.072,0.913
MagicDam1,0.564,0.514,0.504,0.521,0.581,0.618,0.81,1.151,1.173,1.176,0.986,0.66
MagicDam2,0.564,0.514,0.504,0.521,0.581,0.618,0.81,1.151,1.173,1.176,0.986,0.66
MagicDam3,0.564,0.514,0.504,0.521,0.581,0.618,0.81,1.151,1.173,1.176,0.986,0.66
MainCanal,0.782,1.596,0.701,0.662,0.9,1.181,3.93,4.923,5.618,5.229,5.332,3.681
MammothPool1,6.94,4.516,0,0.681,39.64,40.173,39.842,46.407,49.942,52.979,39.116,17.579
MammothPool2,6.94,4.516,0,0.681,39.64,40.173,39.842,46.407,49.942,52.979,39.116,17.579
Mamquam_1,7.453,9.791,8.281,7.637,7.352,6.416,7.776,12.27,13.368,12.8,11.037,9.223
Mamquam_2,7.453,9.791,8.281,7.637,7.352,6.416,7.776,12.27,13.368,12.8,11.037,9.223
ManitouSprings1,0.614,0.467,0.41,0.432,0.577,0.609,0.617,0.927,0.902,0.932,0.762,0.585
ManitouSprings2,0.614,0.467,0.41,0.432,0.577,0.609,0.617,0.927,0.902,0.932,0.762,0.585
ManitouSprings3,0.246,0.187,0.164,0.173,0.231,0.244,0.247,0.371,0.361,0.373,0.305,0.234
Marion3_Creek,1.182,1.553,1.314,1.211,1.166,1.018,1.233,1.946,2.12,2.03,1.751,1.463
Marys_Lake_1,1.99,1.514,1.33,1.398,1.869,1.972,1.998,3.003,2.921,3.018,2.468,1.895
Mayfield_41,23.31,13.56,26.941,23.908,15.028,11.558,6.389,14.009,15.336,10.346,12.228,14.565
Mayfield_42,23.31,13.56,26.941,23.908,15.028,11.558,6.389,14.009,15.336,10.346,12.228,14.565
Mayfield_43,23.31,13.56,26.941,23.908,15.028,11.558,6.389,14.009,15.336,10.346,12.228,14.565
Mayfield_44,23.31,13.56,26.941,23.908,15.028,11.558,6.389,14.009,15.336,10.346,12.228,14.565
McNair_Creek_1,2.519,3.309,2.799,2.581,2.484,2.168,2.628,4.146,4.517,4.325,3.73,3.117
McNaryFishway,6.619,5.479,5.905,6.61,6.064,6.319,6.315,8.906,8.304,7.719,6.406,5.077
McPhee_1,0.315,0.239,0.21,0.221,0.295,0.312,0.316,0.475,0.462,0.477,0.39,0.299
Mears_Creek_1,0.977,1.283,1.085,1.001,0.963,0.841,1.019,1.608,1.752,1.677,1.446,1.209
MeyersFalls1,0.026,0.054,0.024,0.022,0.03,0.04,0.132,0.165,0.189,0.176,0.179,0.124
MeyersFalls2,0.009,0.018,0.008,0.007,0.01,0.013,0.044,0.055,0.063,0.059,0.06,0.041
Mica_1,280.8228,313.5377,205.6602,269.1838,90.12699,23.58949,67.328,7.957165,7.450672,145.9268,223.4214,301.7894
Mica_2,280.8228,313.5377,205.6602,269.1838,90.12699,23.58949,67.328,7.957165,7.450672,145.9268,223.4214,301.7894
Mica_3,281.679,314.4936,206.2872,270.0044,90.40177,23.66141,67.53327,7.981424,7.473388,146.3717,224.1026,302.7095
Mica_4,281.679,314.4936,206.2872,270.0044,90.40177,23.66141,67.53327,7.981424,7.473388,146.3717,224.1026,302.7095
MichellButte,0.596,0.533,0.539,0.577,0.571,0.609,0.688,0.931,0.908,0.888,0.762,0.535
MiddleForkIrrD1,0.57,0.51,0.516,0.553,0.546,0.583,0.658,0.891,0.869,0.85,0.729,0.512
MiddleForkIrrD2,0.143,0.128,0.129,0.138,0.137,0.146,0.165,0.223,0.217,0.213,0.182,0.128
MiddleForkIrrD3,0.228,0.204,0.206,0.221,0.218,0.233,0.263,0.357,0.348,0.34,0.292,0.205
MiddleGorge1,9.362,7.751,8.352,9.35,8.578,8.939,8.932,12.598,11.746,10.919,9.061,7.182
Mile28Water1,0.282,0.257,0.252,0.261,0.29,0.309,0.405,0.575,0.587,0.588,0.493,0.33
Mile28Water2,0.282,0.257,0.252,0.261,0.29,0.309,0.405,0.575,0.587,0.588,0.493,0.33
MillerCreek1,3.791,4.98,4.212,3.885,3.739,3.263,3.955,6.241,6.799,6.51,5.614,4.691
MillerCreek2,3.791,4.98,4.212,3.885,3.739,3.263,3.955,6.241,6.799,6.51,5.614,4.691
Milner_Hydro_1,1.471,1.218,1.312,1.469,1.348,1.404,1.403,1.979,1.845,1.715,1.424,1.128
Milner_Hydro_2,1.471,1.218,1.312,1.469,1.348,1.404,1.403,1.979,1.845,1.715,1.424,1.128
Milner_Hydro_3,0.021,0.017,0.019,0.021,0.019,0.02,0.02,0.028,0.026,0.024,0.02,0.016
Minidoka_6,0.655,0.542,0.584,0.654,0.6,0.625,0.625,0.881,0.821,0.764,0.634,0.502
Minidoka_7,1.212,1.004,1.082,1.211,1.111,1.157,1.157,1.631,1.521,1.414,1.173,0.93
Minidoka_8,2.425,2.007,2.163,2.421,2.222,2.315,2.313,3.263,3.042,2.828,2.347,1.86
Minidoka_9,2.425,2.007,2.163,2.421,2.222,2.315,2.313,3.263,3.042,2.828,2.347,1.86
MoccasinLowHead,0,0.235,0,0,0.558,1.039,1.397,1.255,1.213,1.478,1.128,0.663
Mojave_Siphon_1,1.393,2.163,2.137,2.156,1.615,2.009,1.857,1.965,2.372,2.888,2.362,1.752
Mojave_Siphon_2,1.393,2.163,2.137,2.156,1.615,2.009,1.857,1.965,2.372,2.888,2.362,1.752
Mojave_Siphon_3,1.393,2.163,2.137,2.156,1.615,2.009,1.857,1.965,2.372,2.888,2.362,1.752
Monroe_Street_6,8.428,6.977,7.519,8.417,7.722,8.047,8.041,11.341,10.574,9.83,8.157,6.465
MontgomeryCreekHydro,0.493,0.418,0.384,0.401,0.489,0.537,0.643,0.875,0.87,0.868,0.76,0.549
Montrose_Creek1,11.296,14.838,12.551,11.575,11.141,9.724,11.785,18.595,20.259,19.398,16.727,13.977
Montrose_Creek2,11.296,14.838,12.551,11.575,11.141,9.724,11.785,18.595,20.259,19.398,16.727,13.977
Morony_MOR1,8.99,9.35,9.721,10.517,6.89,7.958,8.428,13.716,15.75,13.704,10.547,10.112
Morony_MOR2,8.99,9.35,9.721,10.517,6.89,7.958,8.428,13.716,15.75,13.704,10.547,10.112
Mossyrock_51,34.093,18.211,38.971,37.618,20.143,18.625,17.055,20.207,19.287,13.51,14.554,16.782
Mossyrock_52,34.093,18.211,38.971,37.618,20.143,18.625,17.055,20.207,19.287,13.51,14.554,16.782
Murphys_1,0.854,0.724,0.664,0.694,0.846,0.929,1.113,1.514,1.505,1.503,1.316,0.949
Mystic_MYS1,2.153,1.375,1.442,1.695,1.88,1.823,1.969,2.304,2.121,1.977,1.389,1.183
Mystic_MYS2,2.153,1.375,1.442,1.695,1.88,1.823,1.969,2.304,2.121,1.977,1.389,1.183
NacimientoHydro1,0.759,0.643,0.59,0.617,0.752,0.826,0.989,1.346,1.338,1.336,1.17,0.844
NacimientoHydro2,0.076,0.064,0.059,0.062,0.075,0.083,0.099,0.135,0.134,0.134,0.117,0.084
Navajo_Dam_1,2.702,2.237,2.41,2.698,2.476,2.58,2.578,3.636,3.39,3.151,2.615,2.073
Navajo_Dam_2,2.702,2.237,2.41,2.698,2.476,2.58,2.578,3.636,3.39,3.151,2.615,2.073
NelsonCreek1296,0.228,0.193,0.177,0.185,0.226,0.248,0.297,0.404,0.401,0.401,0.351,0.253
NineMile3,2.201,1.822,1.963,2.198,2.017,2.101,2.1,2.962,2.761,2.567,2.13,1.688
NineMile4,2.201,1.822,1.963,2.198,2.017,2.101,2.1,2.962,2.761,2.567,2.13,1.688
NorthFork_CO,1.351,1.028,0.903,0.949,1.269,1.339,1.357,2.039,1.984,2.049,1.676,1.287
NorthFork_OR1,6.496,2.199,8.619,9.239,4.075,5.867,9.258,8.29,5.214,2.638,1.815,1.625
NorthFork_OR2,7.309,2.474,9.697,10.393,4.584,6.6,10.416,9.326,5.865,2.967,2.041,1.829
NorthHollywood1-1,0.675,0.559,0.603,0.674,0.619,0.645,0.644,0.908,0.847,0.788,0.654,0.518
NorthHollywood1-2,0.675,0.559,0.603,0.674,0.619,0.645,0.644,0.908,0.847,0.788,0.654,0.518
NorthHollywood1-3,0.675,0.559,0.603,0.674,0.619,0.645,0.644,0.908,0.847,0.788,0.654,0.518
NotchButteGeoBon2,0.175,0.159,0.156,0.162,0.18,0.192,0.251,0.357,0.364,0.365,0.306,0.205
Noxon_Rapids_1,22.584,19.988,21.945,21.782,19.356,14.407,25.907,63.725,68.591,33.532,18.818,11.563
Noxon_Rapids_2,15.228,13.478,14.797,14.687,13.051,9.714,17.468,42.968,46.249,22.61,12.689,7.797
Noxon_Rapids_3,22.584,19.988,21.945,21.782,19.356,14.407,25.907,63.725,68.591,33.532,18.818,11.563
Noxon_Rapids_4,22.564,19.971,21.926,21.763,19.339,14.394,25.884,63.669,68.531,33.502,18.802,11.553
Noxon_Rapids_5,22.603,20.006,21.964,21.801,19.373,14.419,25.93,63.781,68.651,33.561,18.835,11.573
Oak_Flat_1,0.247,0.209,0.192,0.2,0.244,0.268,0.322,0.437,0.435,0.434,0.38,0.274
Oak_Grove_1,7.5,7.905,8.374,8.121,6.68,7.611,8.845,8.771,7.229,6.217,6.712,7.4
Oak_Grove_2,7.5,7.905,8.374,8.121,6.68,7.611,8.845,8.771,7.229,6.217,6.712,7.4
Oneida_1,0.227,0.718,0.718,0.752,0.181,0.768,2.161,2.691,1.732,1.3,1.245,0.471
Oneida_2,0.227,0.718,0.718,0.752,0.181,0.768,2.161,2.691,1.732,1.3,1.245,0.471
Oneida_3,0.227,0.718,0.718,0.752,0.181,0.768,2.161,2.691,1.732,1.3,1.245,0.471
OwyheeDam,1.425,1.276,1.29,1.381,1.365,1.456,1.646,2.228,2.172,2.125,1.824,1.28
Oxbow_(OR)_1,16.925,13.721,13.264,16.491,13.06,15.978,17.39,29.872,20.836,18.412,14.176,13.306
Oxbow_(OR)_2,16.925,13.721,13.264,16.491,13.06,15.978,17.39,29.872,20.836,18.412,14.176,13.306
Oxbow_(OR)_3,16.925,13.721,13.264,16.491,13.06,15.978,17.39,29.872,20.836,18.412,14.176,13.306
Oxbow_(OR)_4,16.925,13.721,13.264,16.491,13.06,15.978,17.39,29.872,20.836,18.412,14.176,13.306
PEC_Headworks_1,0,0.317,0,0,0,0.694,3.893,4.084,4.546,3.822,2.531,2.12
PHP1-1,6.894,1.35,10.763,8.364,3.429,5.326,11.187,7.811,4.416,2.018,2.485,0.555
Packwood,5.94,4.917,5.299,5.932,5.443,5.671,5.667,7.993,7.453,6.928,5.749,4.557
Palisades_1,1.089,6.696,1.177,1.199,1.095,1.269,4.209,17.415,27.895,28.336,23.908,16.04
Palisades_2,1.089,6.696,1.177,1.199,1.095,1.269,4.209,17.415,27.895,28.336,23.908,16.04
Palisades_3,1.089,6.696,1.177,1.199,1.095,1.269,4.209,17.415,27.895,28.336,23.908,16.04
Palisades_4,1.089,6.696,1.177,1.199,1.095,1.269,4.209,17.415,27.895,28.336,23.908,16.04
Parker_1,0.712,0.603,0.553,0.578,0.705,0.774,0.928,1.262,1.254,1.252,1.097,0.791
Peace_Canyon_1,98.89419,44.84455,111.1535,117.1495,127.0662,139.1859,95.54215,25.9689,21.92213,79.09237,82.25648,35.34797
Peace_Canyon_2,98.89419,44.84455,111.1535,117.1495,127.0662,139.1859,95.54215,25.9689,21.92213,79.09237,82.25648,35.34797
Peace_Canyon_3,98.89419,44.84455,111.1535,117.1495,127.0662,139.1859,95.54215,25.9689,21.92213,79.09237,82.25648,35.34797
Peace_Canyon_4,98.89419,44.84455,111.1535,117.1495,127.0662,139.1859,95.54215,25.9689,21.92213,79.09237,82.25648,35.34797
Pelton_1,13.877,13.173,13.533,15.004,12.078,13.455,12.934,15.19,12.009,11.828,11.58,11.645
Pelton_2,9.991,9.485,9.744,10.803,8.696,9.687,9.312,10.937,8.647,8.516,8.338,8.385
Pelton_3,9.991,9.485,9.744,10.803,8.696,9.687,9.312,10.937,8.647,8.516,8.338,8.385
Phoenix_1,0.379,0.322,0.295,0.308,0.376,0.413,0.495,0.673,0.669,0.668,0.585,0.422
Pilot_Knob_1,0.811,0,0,0.331,1.369,0.6,0.575,0,0,0.207,0.067,0
Pilot_Knob_2,0.811,0,0,0.331,1.369,0.6,0.575,0,0,0.207,0.067,0
Pine_Flat_1,0.055,7.196,0.504,0,0.055,2.074,11.727,35.654,47.842,48.145,31.924,12.934
Pine_Flat_2,0.055,7.196,0.504,0,0.055,2.074,11.727,35.654,47.842,48.145,31.924,12.934
Pine_Flat_3,0.055,7.196,0.504,0,0.055,2.074,11.727,35.654,47.842,48.145,31.924,12.934
Pingston_1,3.855,5.064,4.284,3.95,3.803,3.319,4.022,6.346,6.914,6.621,5.709,4.77
Pingston_2,3.855,5.064,4.284,3.95,3.803,3.319,4.022,6.346,6.914,6.621,5.709,4.77
Pingston_3,3.855,5.064,4.284,3.95,3.803,3.319,4.022,6.346,6.914,6.621,5.709,4.77
Pit_4_1,20.269,12.609,6.618,21.861,19.836,21.138,20.825,22.361,20.51,16.262,15.278,15.592
Pit_4_2,20.269,12.609,6.618,21.861,19.836,21.138,20.825,22.361,20.51,16.262,15.278,15.592
Pit_5_H1,18.572,15.468,17.096,11.668,18.218,22.213,21.557,26.716,19.159,14.915,13.943,13.977
Pit_5_H2,18.572,15.468,17.096,11.668,18.218,22.213,21.557,26.716,19.159,14.915,13.943,13.977
Pit_5_H3,18.572,15.468,17.096,11.668,18.218,22.213,21.557,26.716,19.159,14.915,13.943,13.977
Pit_5_H4,18.572,15.468,17.096,11.668,18.218,22.213,21.557,26.716,19.159,14.915,13.943,13.977
Pit_6_H1,13.835,11.171,12.613,18.408,13.43,20.536,18.729,25.587,15.198,11.895,11.408,10.482
Pit_6_H2,14.189,11.458,12.937,18.88,13.775,21.062,19.209,26.244,15.587,12.2,11.7,10.751
Pit_7_H1,20.37,15.038,17.606,26.708,21.352,30.701,27.64,37.617,22.572,16.255,15.296,13.999
Pit_7_H2,19.967,14.741,17.259,26.181,20.931,30.094,27.095,36.874,22.127,15.934,14.994,13.723
Pleasant_Valley,1.192,0.996,1.064,1.183,1.104,1.153,1.188,1.677,1.582,1.487,1.236,0.957
Poe_1,32.483,18.784,14.746,31.684,27.592,39.438,40.225,47.49,33.956,23.987,27.647,23.096
Poe_2,28.661,16.575,13.012,27.956,24.345,34.798,35.493,41.903,29.962,21.165,24.394,20.379
PonderosaBaileyCreek,0.209,0.177,0.162,0.17,0.207,0.227,0.272,0.37,0.368,0.367,0.322,0.232
PortTownsend,0.012,0.024,0.01,0.01,0.013,0.018,0.059,0.073,0.084,0.078,0.08,0.055
Post_Falls_1,1.091,0.904,0.974,1.09,1,1.042,1.041,1.469,1.369,1.273,1.056,0.837
Post_Falls_2,1.091,0.904,0.974,1.09,1,1.042,1.041,1.469,1.369,1.273,1.056,0.837
Post_Falls_3,1.091,0.904,0.974,1.09,1,1.042,1.041,1.469,1.369,1.273,1.056,0.837
Post_Falls_4,1.091,0.904,0.974,1.09,1,1.042,1.041,1.469,1.369,1.273,1.056,0.837
Post_Falls_5,1.091,0.904,0.974,1.09,1,1.042,1.041,1.469,1.369,1.273,1.056,0.837
Post_Falls_6,1.736,1.438,1.549,1.734,1.591,1.658,1.657,2.337,2.179,2.025,1.681,1.332
Potholes_East,0.067,0.137,0.06,0.057,0.077,0.101,0.337,0.422,0.482,0.449,0.458,0.316
Prospect1,1.072,0.959,0.97,1.039,1.027,1.095,1.238,1.676,1.633,1.598,1.371,0.963
Prospect2-1,11.239,6.637,10.389,11.573,8.583,11.551,13.537,10.21,12.358,9.183,5.85,4.241
Prospect2-2,11.239,6.637,10.389,11.573,8.583,11.551,13.537,10.21,12.358,9.183,5.85,4.241
Prospect3,2.053,1.837,1.858,1.989,1.966,2.097,2.37,3.209,3.128,3.061,2.626,1.844
Prospect4,0.285,0.255,0.258,0.276,0.273,0.291,0.329,0.446,0.434,0.425,0.365,0.256
PtarmiganCreek1,0.463,0.608,0.514,0.474,0.456,0.398,0.483,0.762,0.83,0.794,0.685,0.572
PtarmiganCreek2,0.463,0.608,0.514,0.474,0.456,0.398,0.483,0.762,0.83,0.794,0.685,0.572
Puntledge_1,5.202004,4.746274,5.021702,5.13544,4.440685,6.281883,6.201059,11.08333,9.626211,5.140223,3.1209,3.62312
QuincyChute,0.274,0.56,0.246,0.232,0.316,0.414,1.378,1.727,1.971,1.834,1.87,1.291
Redlands,0.344,0.262,0.23,0.242,0.323,0.341,0.345,0.519,0.505,0.522,0.426,0.328
Revelstoke_1,212.2176,209.0817,143.8838,190.516,78.25056,28.62856,86.56732,106.3892,126.2455,161.5808,191.9443,224.6656
Revelstoke_2,212.2176,209.0817,143.8838,190.516,78.25056,28.62856,86.56732,106.3892,126.2455,161.5808,191.9443,224.6656
Revelstoke_3,212.2176,209.0817,143.8838,190.516,78.25056,28.62856,86.56732,106.3892,126.2455,161.5808,191.9443,224.6656
Revelstoke_4,212.2176,209.0817,143.8838,190.516,78.25056,28.62856,86.56732,106.3892,126.2455,161.5808,191.9443,224.6656
Revelstoke_5,212.2176,209.0817,143.8838,190.516,78.25056,28.62856,86.56732,106.3892,126.2455,161.5808,191.9443,224.6656
River_Mill_1,1.327,0.54,1.758,1.63,0.867,1.077,1.962,1.721,1.097,0.606,0.436,0.411
River_Mill_2,1.327,0.54,1.758,1.63,0.867,1.077,1.962,1.721,1.097,0.606,0.436,0.411
River_Mill_3,1.327,0.54,1.758,1.63,0.867,1.077,1.962,1.721,1.097,0.606,0.436,0.411
River_Mill_4,1.569,0.638,2.077,1.926,1.025,1.273,2.318,2.034,1.296,0.716,0.516,0.485
River_Mill_5,2.011,0.818,2.663,2.469,1.314,1.632,2.972,2.607,1.661,0.918,0.661,0.622
Roaring_Creek1,0.379,0.322,0.295,0.308,0.376,0.413,0.495,0.673,0.669,0.668,0.585,0.422
Rock_Creek_H1,22.927,15.248,8.139,25.159,18.659,30.905,29.274,38.699,18.484,18.44,23.853,18.852
Rock_Creek_H2,22.886,15.221,8.124,25.115,18.627,30.85,29.222,38.631,18.451,18.408,23.812,18.819
Rock_Creek_I1,3.851,3.511,3.444,3.561,3.97,4.223,5.533,7.862,8.016,8.037,6.738,4.51
Rock_Creek_II1,0.357,0.325,0.319,0.33,0.368,0.391,0.513,0.729,0.743,0.745,0.624,0.418
Rock_Creek_LP1,0.474,0.402,0.369,0.385,0.47,0.516,0.618,0.841,0.836,0.835,0.731,0.527
Rock_Creek_LP2,0.474,0.402,0.369,0.385,0.47,0.516,0.618,0.841,0.836,0.835,0.731,0.527
Rocky_Brook,0.047,0.095,0.042,0.04,0.054,0.071,0.235,0.294,0.335,0.312,0.318,0.22
Rocky_Reach_C10,50.47,39.441,43.7,46.07,46.341,46.447,39.749,51.825,53.703,57.442,47.714,32.53
Rocky_Reach_C11,50.47,39.441,43.7,46.07,46.341,46.447,39.749,51.825,53.703,57.442,47.714,32.53
Rocky_Reach_C_1,45.882,35.855,39.728,41.882,42.129,42.225,36.136,47.114,48.821,52.22,43.376,29.573
Rocky_Reach_C_2,45.882,35.855,39.728,41.882,42.129,42.225,36.136,47.114,48.821,52.22,43.376,29.573
Rocky_Reach_C_3,45.882,35.855,39.728,41.882,42.129,42.225,36.136,47.114,48.821,52.22,43.376,29.573
Rocky_Reach_C_4,45.882,35.855,39.728,41.882,42.129,42.225,36.136,47.114,48.821,52.22,43.376,29.573
Rocky_Reach_C_5,45.882,35.855,39.728,41.882,42.129,42.225,36.136,47.114,48.821,52.22,43.376,29.573
