name,M1,M10,M11,M12,M2,M3,M4,M5,M6,M7,M8,M9
Noxon_Rapids_5,0,0,0,0,0,0,0,0,0,0,0,0
Oak_Flat_1,0,0,0,0,0,0,0,0,0,0,0,0
Oak_Grove_1,0,0,0,0,0,0,0,0,0,0,0,0
Oak_Grove_2,0,0,0,0,0,0,0,0,0,0,0,0
OilFields_QF,0,0,0,0,0,0,0,0,0,0,0,0
Oldman_2_2,0,0,0,0,0,0,0,0,0,0,0,0
Oldman1-1,0,0,0,0,0,0,0,0,0,0,0,0
Olsen_GEN1,0,0,0,0,0,0,0,0,0,0,0,0
Oneida_1,0,0,0,0,0,0,0,0,0,0,0,0
Oneida_2,0,0,0,0,0,0,0,0,0,0,0,0
Oneida_3,0,0,0,0,0,0,0,0,0,0,0,0
Ontario1-2,0,0,0,0,0,0,0,0,0,0,0,0
Ontario1-3,0,0,0,0,0,0,0,0,0,0,0,0
Ontario1_1,0,0,0,0,0,0,0,0,0,0,0,0
Ontario2_1,0,0,0,0,0,0,0,0,0,0,0,0
Orodell_Hydro_1,0,0,0,0,0,0,0,0,0,0,0,0
OwyheeDam,0,0,0,0,0,0,0,0,0,0,0,0
Oxbow_(CA)_1,0,0,0,0,0,0,0,0,0,0,0,0
Oxbow_(OR)_1,0,0,0,0,0,0,0,0,0,0,0,0
Oxbow_(OR)_2,0,0,0,0,0,0,0,0,0,0,0,0
Oxbow_(OR)_3,0,0,0,0,0,0,0,0,0,0,0,0
Oxbow_(OR)_4,0,0,0,0,0,0,0,0,0,0,0,0
Packwood,0,0,0,0,0,0,0,0,0,0,0,0
Palisades_1,0,0,0,0,0,0,0,0,0,0,0,0
Palisades_2,0,0,0,0,0,0,0,0,0,0,0,0
Palisades_3,0,0,0,0,0,0,0,0,0,0,0,0
Palisades_4,0,0,0,0,0,0,0,0,0,0,0,0
PanPacificWebFlat,0,0,0,0,0,0,0,0,0,0,0,0
Pardee_1,0,0,0,0,0,0,0,0,0,0,0,0
Pardee_2,0,0,0,0,0,0,0,0,0,0,0,0
Pardee_3,0,0,0,0,0,0,0,0,0,0,0,0
Parker_1,0,0,0,0,0,0,0,0,0,0,0,0
Parker_Dam_1,0,0,0,0,0,0,0,0,0,0,0,0
Parker_Dam_2,0,0,0,0,0,0,0,0,0,0,0,0
Parker_Dam_3,0,0,0,0,0,0,0,0,0,0,0,0
Parker_Dam_4,0,0,0,0,0,0,0,0,0,0,0,0
Peace_Canyon_1,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954
Peace_Canyon_2,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954
Peace_Canyon_3,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954
Peace_Canyon_4,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954,20.97999954
PEC_Headworks_1,0,0,0,0,0,0,0,0,0,0,0,0
Pelton_1,0,0,0,0,0,0,0,0,0,0,0,0
Pelton_2,0,0,0,0,0,0,0,0,0,0,0,0
Pelton_3,0,0,0,0,0,0,0,0,0,0,0,0
Perris_1,0,0,0,0,0,0,0,0,0,0,0,0
Phoenix_1,0,0,0,0,0,0,0,0,0,0,0,0
PHP_2_2,0,0,0,0,0,0,0,0,0,0,0,0
PHP1-1,0,0,0,0,0,0,0,0,0,0,0,0
Pigeon_Cove_1,0,0,0,0,0,0,0,0,0,0,0,0
Pilot_Knob_1,0,0,0,0,0,0,0,0,0,0,0,0
Pilot_Knob_2,0,0,0,0,0,0,0,0,0,0,0,0
Pine_Flat_1,0,0,0,0,0,0,0,0,0,0,0,0
Pine_Flat_2,0,0,0,0,0,0,0,0,0,0,0,0
Pine_Flat_3,0,0,0,0,0,0,0,0,0,0,0,0
Pingston_1,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048
Pingston_2,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048
Pingston_3,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048,3.200000048
Pit_1_H1,0,0,0,0,0,0,0,0,0,0,0,0
Pit_1_H2,0,0,0,0,0,0,0,0,0,0,0,0
Pit_3_H1,0,0,0,0,0,0,0,0,0,0,0,0
Pit_3_H2,0,0,0,0,0,0,0,0,0,0,0,0
Pit_3_H3,0,0,0,0,0,0,0,0,0,0,0,0
Pit_4_1,15.09000015,0.180000007,2.640000105,2.069999933,2.819999933,2.210000038,17.09000015,2.25999999,0.090000004,0.050000001,0.050000001,2.410000086
Pit_4_2,15.09000015,0.180000007,2.640000105,2.069999933,2.819999933,2.210000038,17.09000015,2.25999999,0.090000004,0.050000001,0.050000001,2.410000086
Pit_5_H1,0,0,0,0,0,0,0,0,0,0,0,0
Pit_5_H2,0,0,0,0,0,0,0,0,0,0,0,0
Pit_5_H3,0,0,0,0,0,0,0,0,0,0,0,0
Pit_5_H4,0,0,0,0,0,0,0,0,0,0,0,0
Pit_6_H1,0,0,0,0,0,0,0,0,0,0,0,0
Pit_6_H2,0,0,0,0,0,0,0,0,0,0,0,0
Pit_7_H1,0,0,0,0,0,0,0,0,0,0,0,0
Pit_7_H2,0,0,0,0,0,0,0,0,0,0,0,0
Pit5_Agg,0,0,0,0,0,0,0,0,0,0,0,0
Pleasant_Valley,0,0,0,0,0,0,0,0,0,0,0,0
POCATERA_1,0,0,0,0,0,0,0,0,0,0,0,0
Poe_1,0,0,0,0,0,0,0,0,0,0,0,0
Poe_2,0,0,0,0,0,0,0,0,0,0,0,0
PointLomaHY,0,0,0,0,0,0,0,0,0,0,0,0
Pole_Hill_1,0,0,0,0,0,0,0,0,0,0,0,0
PonderosaBaileyCreek,0,0,0,0,0,0,0,0,0,0,0,0
Poole_1,0,0,0,0,0,0,0,0,0,0,0,0
Portal,0,0,0,0,0,0,0,0,0,0,0,0
PortTownsend,0,0,0,0,0,0,0,0,0,0,0,0
Post_Falls_1,0,0,0,0,0,0,0,0,0,0,0,0
Post_Falls_2,0,0,0,0,0,0,0,0,0,0,0,0
Post_Falls_3,0,0,0,0,0,0,0,0,0,0,0,0
Post_Falls_4,0,0,0,0,0,0,0,0,0,0,0,0
Post_Falls_5,0,0,0,0,0,0,0,0,0,0,0,0
Post_Falls_6,0,0,0,0,0,0,0,0,0,0,0,0
Potholes_East,0,0,0,0,0,0,0,0,0,0,0,0
Potter_Valley_1,0,0,0,0,0,0,0,0,0,0,0,0
Potter_Valley_2,0,0,0,0,0,0,0,0,0,0,0,0
Potter_Valley_3,0,0,0,0,0,0,0,0,0,0,0,0
Priest_Rapids_1,39.56999969,20.15999985,19.68000031,38.5,37.11000061,38.95000076,29.07999992,35.79000092,15.48999977,15.71000004,19.47999954,20.38999939
Priest_Rapids_2,40.72999954,20.75,20.26000023,39.63999939,38.20000076,40.09999847,29.94000053,36.84000015,15.93999958,16.17000008,20.04999924,20.98999977
Priest_Rapids_3,39.56999969,20.15999985,19.68000031,38.5,37.11000061,38.95000076,29.07999992,35.79000092,15.48999977,15.71000004,19.47999954,20.38999939
Priest_Rapids_4,39.56999969,20.15999985,19.68000031,38.5,37.11000061,38.95000076,29.07999992,35.79000092,15.48999977,15.71000004,19.47999954,20.38999939
Priest_Rapids_5,39.56999969,20.15999985,19.68000031,38.5,37.11000061,38.95000076,29.07999992,35.79000092,15.48999977,15.71000004,19.47999954,20.38999939
Priest_Rapids_6,39.56999969,20.15999985,19.68000031,38.5,37.11000061,38.95000076,29.07999992,35.79000092,15.48999977,15.71000004,19.47999954,20.38999939
Priest_Rapids_7,39.56999969,20.15999985,19.68000031,38.5,37.11000061,38.95000076,29.07999992,35.79000092,15.48999977,15.71000004,19.47999954,20.38999939
Priest_Rapids_8,39.56999969,20.15999985,19.68000031,38.5,37.11000061,38.95000076,29.07999992,35.79000092,15.48999977,15.71000004,19.47999954,20.38999939
Priest_Rapids_9,40.72999954,20.75,20.26000023,39.63999939,38.20000076,40.09999847,29.94000053,36.84000015,15.93999958,16.17000008,20.04999924,20.98999977
Priest_Rapids10,39.56999969,20.15999985,19.68000031,38.5,37.11000061,38.95000076,29.07999992,35.79000092,15.48999977,15.71000004,19.47999954,20.38999939
PristineSpgs1_1,0,0,0,0,0,0,0,0,0,0,0,0
PristineSpgs3_1,0,0,0,0,0,0,0,0,0,0,0,0
Prospect1,0,0,0,0,0,0,0,0,0,0,0,0
Prospect2-1,0,0,0,0,0,0,0,0,0,0,0,0
Prospect2-2,0,0,0,0,0,0,0,0,0,0,0,0
Prospect3,0,0,0,0,0,0,0,0,0,0,0,0
Prospect4,0,0,0,0,0,0,0,0,0,0,0,0
PtarmiganCreek1,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995
PtarmiganCreek2,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995,0.379999995
Puntledge_1,0,0,0,0,0,0,0,0,0,0,0,0
QuincyChute,0,0,0,0,0,0,0,0,0,0,0,0
R_C_Kirkwood_1,3.789999962,6.610000134,0.5,0.870000005,2.640000105,5.320000172,10.27000046,35.79000092,13.63000011,6.150000095,4.28000021,5.559999943
R_C_Kirkwood_2,3.789999962,6.610000134,0.5,0.870000005,2.640000105,5.320000172,10.27000046,35.79000092,13.63000011,6.150000095,4.28000021,5.559999943
R_C_Kirkwood_3,3.789999962,6.610000134,0.5,0.870000005,2.640000105,5.320000172,10.27000046,35.79000092,13.63000011,6.150000095,4.28000021,5.559999943
Ralston,0,0,0,0,0,0,0,0,0,0,0,0
Rancho,0,0,0,0,0,0,0,0,0,0,0,0
Raymond,0,0,0,0,0,0,0,0,0,0,0,0
RECTOR_Agg,0,0,0,0,0,0,0,0,0,0,0,0
Red_Mountain_1,0,0,0,0,0,0,0,0,0,0,0,0
Redlands,0,0,0,0,0,0,0,0,0,0,0,0
Revelstoke_1,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015
Revelstoke_2,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015
Revelstoke_3,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015
Revelstoke_4,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015
Revelstoke_5,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015,27.59000015
Reynolds,0,0,0,0,0,0,0,0,0,0,0,0
RHONDO,0,0,0,0,0,0,0,0,0,0,0,0
Rim_View_1,0,0,0,0,0,0,0,0,0,0,0,0
Rio_Hondo_1,0,0,0,0,0,0,0,0,0,0,0,0
RioBravo_Hydro1,0,0,0,0,0,0,0,0,0,0,0,0
RioBravo_Hydro2,0,0,0,0,0,0,0,0,0,0,0,0
RioOso_QF,0,0,0,0,0,0,0,0,0,0,0,0
River_Mill_1,0,0,0,0,0,0,0,0,0,0,0,0
River_Mill_2,0,0,0,0,0,0,0,0,0,0,0,0
River_Mill_3,0,0,0,0,0,0,0,0,0,0,0,0
River_Mill_4,0,0,0,0,0,0,0,0,0,0,0,0
River_Mill_5,0,0,0,0,0,0,0,0,0,0,0,0
Roaring_Creek1,0,0,0,0,0,0,0,0,0,0,0,0
Robbs_Peak_1,0,0,0,0,0,0,0,0,0,0,0,0
Rock_Creek_H1,0,0,0,0,0,0,0,0,0,0,0,0
Rock_Creek_H2,0,0,0,0,0,0,0,0,0,0,0,0
Rock_Creek_I1,0,0,0,0,0,0,0,0,0,0,0,0
Rock_Creek_II1,0,0,0,0,0,0,0,0,0,0,0,0
Rock_Creek_LP1,0,0,0,0,0,0,0,0,0,0,0,0
Rock_Creek_LP2,0,0,0,0,0,0,0,0,0,0,0,0
Rock_Island_A,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003
Rock_Island_B_1,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933
Rock_Island_B_2,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933
Rock_Island_B_3,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933
Rock_Island_B_4,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933,3.319999933
Rock_Island_B_5,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895
Rock_Island_B_6,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895
Rock_Island_B_7,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895
Rock_Island_B_8,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895
Rock_Island_B_9,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895
Rock_Island_B10,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895,3.609999895
Rock_Island_U_1,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542
Rock_Island_U_2,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542
Rock_Island_U_3,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542
Rock_Island_U_4,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542
Rock_Island_U_5,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542
Rock_Island_U_6,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542
Rock_Island_U_7,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542
Rock_Island_U_8,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542,8.229999542
Rocky_Brook,0,0,0,0,0,0,0,0,0,0,0,0
Rocky_Reach_C_1,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847
Rocky_Reach_C_2,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847
Rocky_Reach_C_3,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847
Rocky_Reach_C_4,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847
Rocky_Reach_C_5,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847
Rocky_Reach_C_6,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847
Rocky_Reach_C_7,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847,8.909999847
Rocky_Reach_C_8,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191
Rocky_Reach_C_9,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191
Rocky_Reach_C10,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191
Rocky_Reach_C11,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191
Rollins,0,0,0,0,0,0,0,0,0,0,0,0
Roosevelt,3,3,3,3,3,3,3,3,3,3,3,3
Ross_41,0,0,0,0,0,0,0,0,0,0,0,0
Ross_42,0,0,0,0,0,0,0,0,0,0,0,0
Ross_43,0,0,0,0,0,0,0,0,0,0,0,0
Ross_44,0,0,0,0,0,0,0,0,0,0,0,0
Round_Butte_1,0,0,0,0,0,0,0,0,0,0,0,0
Round_Butte_2,0,0,0,0,0,0,0,0,0,0,0,0
Round_Butte_3,0,0,0,0,0,0,0,0,0,0,0,0
Roza_1,0,0,0,0,0,0,0,0,0,0,0,0
Ruedi_1,0,0,0,0,0,0,0,0,0,0,0,0
Rundle1_1,0,0,0,0,0,0,0,0,0,0,0,0
Rundle2_2,0,0,0,0,0,0,0,0,0,0,0,0
Rush_Creek_1,0,0,0,0,0,0,0,0,0,0,0,0
Rush_Creek_2,0,0,0,0,0,0,0,0,0,0,0,0
Russell_D_smith,0,0,0,0,0,0,0,0,0,0,0,0
RutherfordCrk1,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924
RutherfordCrk2,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924,5.329999924
Ruxton_Park_1,0,0,0,0,0,0,0,0,0,0,0,0
Ryan1,0,0,0,0,0,0,0,0,0,0,0,0
Ryan2,0,0,0,0,0,0,0,0,0,0,0,0
Ryan3,0,0,0,0,0,0,0,0,0,0,0,0
Ryan4,0,0,0,0,0,0,0,0,0,0,0,0
Ryan5,0,0,0,0,0,0,0,0,0,0,0,0
Ryan6,0,0,0,0,0,0,0,0,0,0,0,0
S.CranberryCrk1,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024
S.CranberryCrk2,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024
S.CranberryCrk3,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024
S.Sutton_Creek,1.049999952,1.049999952,1.049999952,1.049999952,1.049999952,1.049999952,1.049999952,1.049999952,1.049999952,1.049999952,1.049999952,1.049999952
S_E_Hazelton1,0,0,0,0,0,0,0,0,0,0,0,0
S_E_Hazelton2,0,0,0,0,0,0,0,0,0,0,0,0
S_E_Hazelton3,0,0,0,0,0,0,0,0,0,0,0,0
S_Slocan_1,0,0,0,0,0,0,0,0,0,0,0,0
S_Slocan_2,0,0,0,0,0,0,0,0,0,0,0,0
S_Slocan_3,0,0,0,0,0,0,0,0,0,0,0,0
Sagebrush_1,0,0,0,0,0,0,0,0,0,0,0,0
Sahko_1,0,0,0,0,0,0,0,0,0,0,0,0
Salida_1,0,0,0,0,0,0,0,0,0,0,0,0
Salida_2,0,0,0,0,0,0,0,0,0,0,0,0
Salmon_Inlet1,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981
Salmon_Inlet2,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981,1.769999981
Salt_Springs_1,0.939999998,1.309999943,0.319999993,4.559999943,1.480000019,1.289999962,0.469999999,1.25999999,6.570000172,1.039999962,1.00999999,1.200000048
Salt_Springs_2,2.25999999,3.160000086,0.769999981,11,3.569999933,3.119999886,1.129999995,3.039999962,15.85000038,2.519999981,2.440000057,2.890000105
San_Dimas_1,0,0,0,0,0,0,0,0,0,0,0,0
San_Dimas_Wash,0,0,0,0,0,0,0,0,0,0,0,0
San_Fernando_1,0,0,0,0,0,0,0,0,0,0,0,0
San_Fernando_2,0,0,0,0,0,0,0,0,0,0,0,0
San_Joaquin_2_1,0,0,0,0,0,0,0,0,0,0,0,0
San_Joaquin_3_3,0,0,0,0,0,0,0,0,0,0,0,0
Sand_Bar,0,0,0,0,0,0,0,0,0,0,0,0
SanFrancisq1-3,0,0,0,0,0,0,0,0,0,0,0,0
SanFrancisq1-4,0,0,0,0,0,0,0,0,0,0,0,0
SanFrancisq1-6,0,0,0,0,0,0,0,0,0,0,0,0
SanFrancisq1_1A,0,0,0,0,0,0,0,0,0,0,0,0
SanFrancisq2_1,0,0,0,0,0,0,0,0,0,0,0,0
SanFrancisq2_2,0,0,0,0,0,0,0,0,0,0,0,0
SanFrancisq2_3,0,0,0,0,0,0,0,0,0,0,0,0
SanGabrielHydroU1,0,0,0,0,0,0,0,0,0,0,0,0
SanGabrielHydroU2,0,0,0,0,0,0,0,0,0,0,0,0
SanJoaquin1A,0,0,0,0,0,0,0,0,0,0,0,0
Santa_Ana_3_1,0,0,0,0,0,0,0,0,0,0,0,0
Santa_Ana1-1,0,0,0,0,0,0,0,0,0,0,0,0
Santa_Felicia1,0,0,0,0,0,0,0,0,0,0,0,0
Santa_Felicia2,0,0,0,0,0,0,0,0,0,0,0,0
SantaAna1-2,0,0,0,0,0,0,0,0,0,0,0,0
SantaAna1-3,0,0,0,0,0,0,0,0,0,0,0,0
SantaAna1-4,0,0,0,0,0,0,0,0,0,0,0,0
SAUGUS,0,0,0,0,0,0,0,0,0,0,0,0
Sawtelle_1,0,0,0,0,0,0,0,0,0,0,0,0
Schaffner_1,0,0,0,0,0,0,0,0,0,0,0,0
ScottFlat7P,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe_1,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe_2,0,0,0,0,0,0,0,0,0,0,0,0
Seminoe_3,0,0,0,0,0,0,0,0,0,0,0,0
SepulvedaCanyon,0,0,0,0,0,0,0,0,0,0,0,0
Seton_1,0,0,0,0,0,0,0,0,0,0,0,0
Seven_Mile_1,0,0,0,0,0,0,0,0,0,0,0,0
Seven_Mile_2,0,0,0,0,0,0,0,0,0,0,0,0
Seven_Mile_3,0,0,0,0,0,0,0,0,0,0,0,0
Seven_Mile_4,0,0,0,0,0,0,0,0,0,0,0,0
Shasta_1,0,0,0,0,0,0,0,0,0,0,0,0
Shasta_2,0,0,0,0,0,0,0,0,0,0,0,0
Shasta_3,0,0,0,0,0,0,0,0,0,0,0,0
Shasta_4,0,0,0,0,0,0,0,0,0,0,0,0
Shasta_5,0,0,0,0,0,0,0,0,0,0,0,0
Shasta_River_1,0,0,0,0,0,0,0,0,0,0,0,0
Sheep_Creek1,0,0,0,0,0,0,0,0,0,0,0,0
Shingle_Creek_1,0,0,0,0,0,0,0,0,0,0,0,0
ShoshnFalls1,0,0,0,0,0,0,0,0,0,0,0,0
ShoshnFalls2,0,0,0,0,0,0,0,0,0,0,0,0
ShoshnFalls3,0,0,0,0,0,0,0,0,0,0,0,0
Shoshone_1,0,0,0,0,0,0,0,0,0,0,0,0
Shoshone_A,0,0,0,0,0,0,0,0,0,0,0,0
Shoshone_B,0,0,0,0,0,0,0,0,0,0,0,0
Shuswap_1,0,0,0,0,0,0,0,0,0,0,0,0
Shuswap_2,0,0,0,0,0,0,0,0,0,0,0,0
Sierra1,0,0,0,0,0,0,0,0,0,0,0,0
Sierra2,0,0,0,0,0,0,0,0,0,0,0,0
Silver_Lake,0,0,0,0,0,0,0,0,0,0,0,0
Siphon1,0,0,0,0,0,0,0,0,0,0,0,0
Siphon2,0,0,0,0,0,0,0,0,0,0,0,0
Site_980_65,0,0,0,0,0,0,0,0,0,0,0,0
Skookumchuck1,0,0,0,0,0,0,0,0,0,0,0,0
Slab_Creek_1,0,0,0,0,0,0,0,0,0,0,0,0
Slate_Creek,0,0,0,0,0,0,0,0,0,0,0,0
Slide_Creek_1,0,0,0,0,0,0,0,0,0,0,0,0
Sly_Creek_1,0,0,0,0,0,0,0,0,0,0,0,0
Smith_Falls1,0,0,0,0,0,0,0,0,0,0,0,0
Smith_Falls2,0,0,0,0,0,0,0,0,0,0,0,0
Smith_Falls3,0,0,0,0,0,0,0,0,0,0,0,0
SmithCreek,0,0,0,0,0,0,0,0,0,0,0,0
Snake_River,0,0,0,0,0,0,0,0,0,0,0,0
Snedigar_1,0,0,0,0,0,0,0,0,0,0,0,0
Soda_1,0,0,0,0,0,0,0,0,0,0,0,0
Soda_2,0,0,0,0,0,0,0,0,0,0,0,0
Soda_Springs_1,0,0,0,0,0,0,0,0,0,0,0,0
Soo_River_1,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957
Soo_River_2,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957,1.419999957
South_1,0,0,0,0,0,0,0,0,0,0,0,0
SouthConsol,0,0,0,0,0,0,0,0,0,0,0,0
SouthDryCreekHydro1,0,0,0,0,0,0,0,0,0,0,0,0
SouthForkTolt,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding_2_1,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding_3_1,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding1-1,0,0,0,0,0,0,0,0,0,0,0,0
Spicer_Meadow1,0,0,0,0,0,0,0,0,0,0,0,0
Spicer_Meadow2,0,0,0,0,0,0,0,0,0,0,0,0
Spicer_Meadow3,0,0,0,0,0,0,0,0,0,0,0,0
Spillimacheen_1,0,0,0,0,0,0,0,0,0,0,0,0
Spillimacheen_2,0,0,0,0,0,0,0,0,0,0,0,0
Spillimacheen_3,0,0,0,0,0,0,0,0,0,0,0,0
SpiritMountain1,0,0,0,0,0,0,0,0,0,0,0,0
Spray1_1,0,0,0,0,0,0,0,0,0,0,0,0
Spray2_1,0,0,0,0,0,0,0,0,0,0,0,0
Spring_Creek_1,8.850000381,6.269999981,4.809999943,1.00999999,5.420000076,5,3.099999905,14.89000034,12.71000004,8.760000229,8.340000153,6.179999828
Spring_Creek_2,8.850000381,6.269999981,4.809999943,1.00999999,5.420000076,5,3.099999905,14.89000034,12.71000004,8.760000229,8.340000153,6.179999828
