POINTID,HUC4,lat,long
30452,1306,32.5625,-104.6875
30453,1306,32.5625,-104.5625
30454,1306,32.5625,-104.4375
30455,1306,32.5625,-104.3125
30456,1306,32.5625,-104.1875
30457,1306,32.5625,-104.0625
30458,1306,32.5625,-103.9375
30459,1306,32.5625,-103.8125
30460,1306,32.5625,-103.6875
30461,1306,32.5625,-103.5625
30639,1306,32.4375,-105.0625
30640,1306,32.4375,-104.9375
30641,1306,32.4375,-104.8125
30642,1306,32.4375,-104.6875
30643,1306,32.4375,-104.5625
30644,1306,32.4375,-104.4375
30645,1306,32.4375,-104.3125
30646,1306,32.4375,-104.1875
30647,1306,32.4375,-104.0625
30648,1306,32.4375,-103.9375
30649,1306,32.4375,-103.8125
30650,1306,32.4375,-103.6875
30827,1306,32.3125,-104.9375
30828,1306,32.3125,-104.8125
30829,1306,32.3125,-104.6875
30830,1306,32.3125,-104.5625
30831,1306,32.3125,-104.4375
30832,1306,32.3125,-104.3125
30833,1306,32.3125,-104.1875
30834,1306,32.3125,-104.0625
30835,1306,32.3125,-103.9375
30836,1306,32.3125,-103.8125
30837,1306,32.3125,-103.6875
31010,1306,32.1875,-104.8125
31011,1306,32.1875,-104.6875
31012,1306,32.1875,-104.5625
31013,1306,32.1875,-104.4375
31014,1306,32.1875,-104.3125
31015,1306,32.1875,-104.1875
31016,1306,32.1875,-104.0625
31017,1306,32.1875,-103.9375
31018,1306,32.1875,-103.8125
31190,1306,32.0625,-104.6875
31191,1306,32.0625,-104.5625
31192,1306,32.0625,-104.4375
31193,1306,32.0625,-104.3125
31194,1306,32.0625,-104.1875
31195,1306,32.0625,-104.0625
31368,1306,31.9375,-104.8125
29877,1307,32.9375,-103.8125
30270,1307,32.6875,-103.4375
30271,1307,32.6875,-103.3125
30462,1307,32.5625,-103.4375
30463,1307,32.5625,-103.3125
30464,1307,32.5625,-103.1875
30651,1307,32.4375,-103.5625
30652,1307,32.4375,-103.4375
30653,1307,32.4375,-103.3125
30654,1307,32.4375,-103.1875
30655,1307,32.4375,-103.0625
30838,1307,32.3125,-103.5625
30839,1307,32.3125,-103.4375
30840,1307,32.3125,-103.3125
30841,1307,32.3125,-103.1875
30842,1307,32.3125,-103.0625
30843,1307,32.3125,-102.9375
31019,1307,32.1875,-103.6875
31020,1307,32.1875,-103.5625
31021,1307,32.1875,-103.4375
31022,1307,32.1875,-103.3125
31023,1307,32.1875,-103.1875
31024,1307,32.1875,-103.0625
31025,1307,32.1875,-102.9375
31196,1307,32.0625,-103.9375
31197,1307,32.0625,-103.8125
31198,1307,32.0625,-103.6875
31199,1307,32.0625,-103.5625
31200,1307,32.0625,-103.4375
31201,1307,32.0625,-103.3125
31202,1307,32.0625,-103.1875
31203,1307,32.0625,-103.0625
31204,1307,32.0625,-102.9375
31205,1307,32.0625,-102.8125
31369,1307,31.9375,-104.6875
31370,1307,31.9375,-104.5625
31371,1307,31.9375,-104.4375
31372,1307,31.9375,-104.3125
31373,1307,31.9375,-104.1875
31374,1307,31.9375,-104.0625
31375,1307,31.9375,-103.9375
31376,1307,31.9375,-103.8125
31377,1307,31.9375,-103.6875
31378,1307,31.9375,-103.5625
31379,1307,31.9375,-103.4375
31380,1307,31.9375,-103.3125
31381,1307,31.9375,-103.1875
31382,1307,31.9375,-103.0625
31383,1307,31.9375,-102.9375
31384,1307,31.9375,-102.8125
31547,1307,31.8125,-104.6875
31548,1307,31.8125,-104.5625
31549,1307,31.8125,-104.4375
31550,1307,31.8125,-104.3125
31551,1307,31.8125,-104.1875
31552,1307,31.8125,-104.0625
31553,1307,31.8125,-103.9375
31554,1307,31.8125,-103.8125
31555,1307,31.8125,-103.6875
31556,1307,31.8125,-103.5625
31557,1307,31.8125,-103.4375
31558,1307,31.8125,-103.3125
31559,1307,31.8125,-103.1875
31560,1307,31.8125,-103.0625
31561,1307,31.8125,-102.9375
31562,1307,31.8125,-102.8125
31563,1307,31.8125,-102.6875
31723,1307,31.6875,-104.6875
31724,1307,31.6875,-104.5625
31725,1307,31.6875,-104.4375
31726,1307,31.6875,-104.3125
31727,1307,31.6875,-104.1875
31728,1307,31.6875,-104.0625
31729,1307,31.6875,-103.9375
31730,1307,31.6875,-103.8125
31731,1307,31.6875,-103.6875
31732,1307,31.6875,-103.5625
31733,1307,31.6875,-103.4375
31734,1307,31.6875,-103.3125
31735,1307,31.6875,-103.1875
31736,1307,31.6875,-103.0625
31737,1307,31.6875,-102.9375
31738,1307,31.6875,-102.8125
31739,1307,31.6875,-102.6875
31740,1307,31.6875,-102.5625
31741,1307,31.6875,-102.4375
31742,1307,31.6875,-102.3125
31896,1307,31.5625,-104.5625
31897,1307,31.5625,-104.4375
31898,1307,31.5625,-104.3125
31899,1307,31.5625,-104.1875
31900,1307,31.5625,-104.0625
31901,1307,31.5625,-103.9375
31902,1307,31.5625,-103.8125
31903,1307,31.5625,-103.6875
31904,1307,31.5625,-103.5625
31905,1307,31.5625,-103.4375
31906,1307,31.5625,-103.3125
31907,1307,31.5625,-103.1875
31908,1307,31.5625,-103.0625
31909,1307,31.5625,-102.9375
31910,1307,31.5625,-102.8125
31911,1307,31.5625,-102.6875
31912,1307,31.5625,-102.5625
31913,1307,31.5625,-102.4375
31914,1307,31.5625,-102.3125
31915,1307,31.5625,-102.1875
32066,1307,31.4375,-104.4375
32067,1307,31.4375,-104.3125
32068,1307,31.4375,-104.1875
32069,1307,31.4375,-104.0625
32070,1307,31.4375,-103.9375
32071,1307,31.4375,-103.8125
32072,1307,31.4375,-103.6875
32073,1307,31.4375,-103.5625
32074,1307,31.4375,-103.4375
32075,1307,31.4375,-103.3125
32076,1307,31.4375,-103.1875
32077,1307,31.4375,-103.0625
32078,1307,31.4375,-102.9375
32079,1307,31.4375,-102.8125
32080,1307,31.4375,-102.6875
32081,1307,31.4375,-102.5625
32082,1307,31.4375,-102.4375
32083,1307,31.4375,-102.3125
32084,1307,31.4375,-102.1875
32234,1307,31.3125,-104.4375
32235,1307,31.3125,-104.3125
32236,1307,31.3125,-104.1875
32237,1307,31.3125,-104.0625
32238,1307,31.3125,-103.9375
32239,1307,31.3125,-103.8125
32240,1307,31.3125,-103.6875
32241,1307,31.3125,-103.5625
32242,1307,31.3125,-103.4375
32243,1307,31.3125,-103.3125
32244,1307,31.3125,-103.1875
32245,1307,31.3125,-103.0625
32246,1307,31.3125,-102.9375
32247,1307,31.3125,-102.8125
32248,1307,31.3125,-102.6875
32249,1307,31.3125,-102.5625
32250,1307,31.3125,-102.4375
32251,1307,31.3125,-102.3125
32252,1307,31.3125,-102.1875
32253,1307,31.3125,-102.0625
32254,1307,31.3125,-101.9375
32394,1307,31.1875,-104.3125
32395,1307,31.1875,-104.1875
32396,1307,31.1875,-104.0625
32397,1307,31.1875,-103.9375
32398,1307,31.1875,-103.8125
32399,1307,31.1875,-103.6875
32400,1307,31.1875,-103.5625
32401,1307,31.1875,-103.4375
32402,1307,31.1875,-103.3125
32403,1307,31.1875,-103.1875
32404,1307,31.1875,-103.0625
32405,1307,31.1875,-102.9375
32406,1307,31.1875,-102.8125
32407,1307,31.1875,-102.6875
32408,1307,31.1875,-102.5625
32409,1307,31.1875,-102.4375
32410,1307,31.1875,-102.3125
32411,1307,31.1875,-102.1875
32412,1307,31.1875,-102.0625
32413,1307,31.1875,-101.9375
32414,1307,31.1875,-101.8125
32550,1307,31.0625,-104.3125
32551,1307,31.0625,-104.1875
32552,1307,31.0625,-104.0625
32553,1307,31.0625,-103.9375
32554,1307,31.0625,-103.8125
32555,1307,31.0625,-103.6875
32556,1307,31.0625,-103.5625
32557,1307,31.0625,-103.4375
32558,1307,31.0625,-103.3125
32559,1307,31.0625,-103.1875
32560,1307,31.0625,-103.0625
32561,1307,31.0625,-102.9375
32562,1307,31.0625,-102.8125
32563,1307,31.0625,-102.6875
32564,1307,31.0625,-102.5625
32565,1307,31.0625,-102.4375
32566,1307,31.0625,-102.3125
32567,1307,31.0625,-102.1875
32568,1307,31.0625,-102.0625
32569,1307,31.0625,-101.9375
32570,1307,31.0625,-101.8125
32571,1307,31.0625,-101.6875
32572,1307,31.0625,-101.5625
32573,1307,31.0625,-101.4375
32574,1307,31.0625,-101.3125
32700,1307,30.9375,-104.3125
32701,1307,30.9375,-104.1875
32702,1307,30.9375,-104.0625
32703,1307,30.9375,-103.9375
32704,1307,30.9375,-103.8125
32705,1307,30.9375,-103.6875
32706,1307,30.9375,-103.5625
32707,1307,30.9375,-103.4375
32708,1307,30.9375,-103.3125
32709,1307,30.9375,-103.1875
32710,1307,30.9375,-103.0625
32711,1307,30.9375,-102.9375
32712,1307,30.9375,-102.8125
32713,1307,30.9375,-102.6875
32714,1307,30.9375,-102.5625
32715,1307,30.9375,-102.4375
32716,1307,30.9375,-102.3125
32717,1307,30.9375,-102.1875
32718,1307,30.9375,-102.0625
32719,1307,30.9375,-101.9375
32720,1307,30.9375,-101.8125
32721,1307,30.9375,-101.6875
32722,1307,30.9375,-101.5625
32723,1307,30.9375,-101.4375
32724,1307,30.9375,-101.3125
32839,1307,30.8125,-104.1875
32840,1307,30.8125,-104.0625
32841,1307,30.8125,-103.9375
32842,1307,30.8125,-103.8125
32843,1307,30.8125,-103.6875
32844,1307,30.8125,-103.5625
32845,1307,30.8125,-103.4375
32846,1307,30.8125,-103.3125
32847,1307,30.8125,-103.1875
32848,1307,30.8125,-103.0625
32849,1307,30.8125,-102.9375
32850,1307,30.8125,-102.8125
32851,1307,30.8125,-102.6875
32852,1307,30.8125,-102.5625
32853,1307,30.8125,-102.4375
32854,1307,30.8125,-102.3125
32855,1307,30.8125,-102.1875
32856,1307,30.8125,-102.0625
32857,1307,30.8125,-101.9375
32858,1307,30.8125,-101.8125
32859,1307,30.8125,-101.6875
32860,1307,30.8125,-101.5625
32861,1307,30.8125,-101.4375
32973,1307,30.6875,-104.1875
32974,1307,30.6875,-104.0625
32975,1307,30.6875,-103.9375
32976,1307,30.6875,-103.8125
32977,1307,30.6875,-103.6875
32978,1307,30.6875,-103.5625
32979,1307,30.6875,-103.4375
32980,1307,30.6875,-103.3125
32981,1307,30.6875,-103.1875
32982,1307,30.6875,-103.0625
32983,1307,30.6875,-102.9375
32984,1307,30.6875,-102.8125
32985,1307,30.6875,-102.6875
32986,1307,30.6875,-102.5625
32987,1307,30.6875,-102.4375
32988,1307,30.6875,-102.3125
32989,1307,30.6875,-102.1875
32990,1307,30.6875,-102.0625
32991,1307,30.6875,-101.9375
32992,1307,30.6875,-101.8125
32993,1307,30.6875,-101.6875
32994,1307,30.6875,-101.5625
32995,1307,30.6875,-101.4375
32996,1307,30.6875,-101.3125
33096,1307,30.5625,-104.0625
33097,1307,30.5625,-103.9375
33098,1307,30.5625,-103.8125
33099,1307,30.5625,-103.6875
33100,1307,30.5625,-103.5625
33101,1307,30.5625,-103.4375
33102,1307,30.5625,-103.3125
33103,1307,30.5625,-103.1875
33104,1307,30.5625,-103.0625
33105,1307,30.5625,-102.9375
33106,1307,30.5625,-102.8125
33107,1307,30.5625,-102.6875
33108,1307,30.5625,-102.5625
33109,1307,30.5625,-102.4375
33110,1307,30.5625,-102.3125
33111,1307,30.5625,-102.1875
33112,1307,30.5625,-102.0625
33113,1307,30.5625,-101.9375
33114,1307,30.5625,-101.8125
33115,1307,30.5625,-101.6875
33116,1307,30.5625,-101.5625
33117,1307,30.5625,-101.4375
33118,1307,30.5625,-101.3125
33208,1307,30.4375,-103.8125
33209,1307,30.4375,-103.6875
33210,1307,30.4375,-103.5625
33211,1307,30.4375,-103.4375
33212,1307,30.4375,-103.3125
33213,1307,30.4375,-103.1875
33214,1307,30.4375,-103.0625
33215,1307,30.4375,-102.9375
33216,1307,30.4375,-102.8125
33222,1307,30.4375,-102.0625
33223,1307,30.4375,-101.9375
33224,1307,30.4375,-101.8125
33225,1307,30.4375,-101.6875
33226,1307,30.4375,-101.5625
33227,1307,30.4375,-101.4375
33314,1307,30.3125,-103.8125
33315,1307,30.3125,-103.6875
33316,1307,30.3125,-103.5625
33317,1307,30.3125,-103.4375
33330,1307,30.3125,-101.8125
33331,1307,30.3125,-101.6875
33332,1307,30.3125,-101.5625
33333,1307,30.3125,-101.4375
33431,1307,30.1875,-101.8125
33432,1307,30.1875,-101.6875
33433,1307,30.1875,-101.5625
33434,1307,30.1875,-101.4375
33530,1307,30.0625,-101.5625
33531,1307,30.0625,-101.4375
33532,1307,30.0625,-101.3125
33622,1307,29.9375,-101.5625
33623,1307,29.9375,-101.4375
33624,1307,29.9375,-101.3125
33713,1307,29.8125,-101.4375
33714,1307,29.8125,-101.3125
33715,1307,29.8125,-101.1875
33720,1308,29.8125,-100.5625
33807,1308,29.6875,-100.8125
33808,1308,29.6875,-100.6875
33809,1308,29.6875,-100.5625
33892,1308,29.5625,-100.6875
33893,1308,29.5625,-100.5625
33969,1308,29.4375,-101.0625
33970,1308,29.4375,-100.9375
33971,1308,29.4375,-100.8125
33972,1308,29.4375,-100.6875
33973,1308,29.4375,-100.5625
33974,1308,29.4375,-100.4375
34046,1308,29.3125,-101.1875
34047,1308,29.3125,-101.0625
34048,1308,29.3125,-100.9375
34049,1308,29.3125,-100.8125
34050,1308,29.3125,-100.6875
34051,1308,29.3125,-100.5625
34052,1308,29.3125,-100.4375
34123,1308,29.1875,-101.4375
34124,1308,29.1875,-101.3125
34125,1308,29.1875,-101.1875
34126,1308,29.1875,-101.0625
34127,1308,29.1875,-100.9375
34128,1308,29.1875,-100.8125
34129,1308,29.1875,-100.6875
34130,1308,29.1875,-100.5625
34131,1308,29.1875,-100.4375
34197,1308,29.0625,-101.6875
34198,1308,29.0625,-101.5625
34199,1308,29.0625,-101.4375
34200,1308,29.0625,-101.3125
34201,1308,29.0625,-101.1875
34202,1308,29.0625,-101.0625
34203,1308,29.0625,-100.9375
34204,1308,29.0625,-100.8125
34205,1308,29.0625,-100.6875
34206,1308,29.0625,-100.5625
34207,1308,29.0625,-100.4375
34265,1308,28.9375,-101.6875
34266,1308,28.9375,-101.5625
34267,1308,28.9375,-101.4375
34268,1308,28.9375,-101.3125
34269,1308,28.9375,-101.1875
34270,1308,28.9375,-101.0625
34271,1308,28.9375,-100.9375
34272,1308,28.9375,-100.8125
34273,1308,28.9375,-100.6875
34274,1308,28.9375,-100.5625
34275,1308,28.9375,-100.4375
34330,1308,28.8125,-101.5625
34331,1308,28.8125,-101.4375
34332,1308,28.8125,-101.3125
34333,1308,28.8125,-101.1875
34334,1308,28.8125,-101.0625
34335,1308,28.8125,-100.9375
34336,1308,28.8125,-100.8125
34337,1308,28.8125,-100.6875
34338,1308,28.8125,-100.5625
34339,1308,28.8125,-100.4375
34391,1308,28.6875,-101.4375
34392,1308,28.6875,-101.3125
34393,1308,28.6875,-101.1875
34394,1308,28.6875,-101.0625
34395,1308,28.6875,-100.9375
34396,1308,28.6875,-100.8125
34397,1308,28.6875,-100.6875
34398,1308,28.6875,-100.5625
34399,1308,28.6875,-100.4375
34400,1308,28.6875,-100.3125
34448,1308,28.5625,-101.4375
34449,1308,28.5625,-101.3125
34450,1308,28.5625,-101.1875
34451,1308,28.5625,-101.0625
34452,1308,28.5625,-100.9375
34453,1308,28.5625,-100.8125
34454,1308,28.5625,-100.6875
34455,1308,28.5625,-100.5625
34456,1308,28.5625,-100.4375
34457,1308,28.5625,-100.3125
34502,1308,28.4375,-101.3125
34503,1308,28.4375,-101.1875
34504,1308,28.4375,-101.0625
34505,1308,28.4375,-100.9375
34506,1308,28.4375,-100.8125
34507,1308,28.4375,-100.6875
34508,1308,28.4375,-100.5625
34509,1308,28.4375,-100.4375
34510,1308,28.4375,-100.3125
34511,1308,28.4375,-100.1875
34512,1308,28.4375,-100.0625
34551,1308,28.3125,-101.1875
34552,1308,28.3125,-101.0625
34553,1308,28.3125,-100.9375
34554,1308,28.3125,-100.8125
34555,1308,28.3125,-100.6875
34556,1308,28.3125,-100.5625
34557,1308,28.3125,-100.4375
34558,1308,28.3125,-100.3125
34559,1308,28.3125,-100.1875
34560,1308,28.3125,-100.0625
34594,1308,28.1875,-100.9375
34595,1308,28.1875,-100.8125
34596,1308,28.1875,-100.6875
34597,1308,28.1875,-100.5625
34598,1308,28.1875,-100.4375
34599,1308,28.1875,-100.3125
34600,1308,28.1875,-100.1875
34601,1308,28.1875,-100.0625
34602,1308,28.1875,-99.9375
34631,1308,28.0625,-100.8125
34632,1308,28.0625,-100.6875
34633,1308,28.0625,-100.5625
34634,1308,28.0625,-100.4375
34635,1308,28.0625,-100.3125
34636,1308,28.0625,-100.1875
34637,1308,28.0625,-100.0625
34638,1308,28.0625,-99.9375
34640,1308,28.0625,-99.6875
34641,1308,28.0625,-99.5625
34663,1308,27.9375,-100.3125
34664,1308,27.9375,-100.1875
34665,1308,27.9375,-100.0625
34666,1308,27.9375,-99.9375
34667,1308,27.9375,-99.8125
34668,1308,27.9375,-99.6875
34669,1308,27.9375,-99.5625
34690,1308,27.8125,-100.1875
34691,1308,27.8125,-100.0625
34692,1308,27.8125,-99.9375
34693,1308,27.8125,-99.8125
34694,1308,27.8125,-99.6875
34695,1308,27.8125,-99.5625
34715,1308,27.6875,-100.1875
34716,1308,27.6875,-100.0625
34717,1308,27.6875,-99.9375
34718,1308,27.6875,-99.8125
34719,1308,27.6875,-99.6875
34720,1308,27.6875,-99.5625
34721,1308,27.6875,-99.4375
34740,1308,27.5625,-99.9375
34741,1308,27.5625,-99.8125
34742,1308,27.5625,-99.6875
34743,1308,27.5625,-99.5625
34744,1308,27.5625,-99.4375
34745,1308,27.5625,-99.3125
34746,1308,27.5625,-99.1875
34762,1308,27.4375,-99.8125
34763,1308,27.4375,-99.6875
34764,1308,27.4375,-99.5625
34765,1308,27.4375,-99.4375
34766,1308,27.4375,-99.3125
34767,1308,27.4375,-99.1875
34768,1308,27.4375,-99.0625
34783,1308,27.3125,-99.9375
34784,1308,27.3125,-99.8125
34785,1308,27.3125,-99.6875
34786,1308,27.3125,-99.5625
34787,1308,27.3125,-99.4375
34788,1308,27.3125,-99.3125
34789,1308,27.3125,-99.1875
34790,1308,27.3125,-99.0625
34791,1308,27.3125,-98.9375
34804,1308,27.1875,-99.8125
34805,1308,27.1875,-99.6875
34806,1308,27.1875,-99.5625
34807,1308,27.1875,-99.4375
34808,1308,27.1875,-99.3125
34809,1308,27.1875,-99.1875
34810,1308,27.1875,-99.0625
34811,1308,27.1875,-98.9375
34824,1308,27.0625,-99.8125
34825,1308,27.0625,-99.6875
34826,1308,27.0625,-99.5625
34827,1308,27.0625,-99.4375
34828,1308,27.0625,-99.3125
34829,1308,27.0625,-99.1875
34830,1308,27.0625,-99.0625
34831,1308,27.0625,-98.9375
34844,1308,26.9375,-99.4375
34845,1308,26.9375,-99.3125
34846,1308,26.9375,-99.1875
34847,1308,26.9375,-99.0625
34848,1308,26.9375,-98.9375
34861,1308,26.8125,-99.1875
34862,1308,26.8125,-99.0625
34863,1308,26.8125,-98.9375
34876,1308,26.6875,-99.3125
34877,1308,26.6875,-99.1875
34878,1308,26.6875,-99.0625
34849,1309,26.9375,-98.8125
34864,1309,26.8125,-98.8125
34879,1309,26.6875,-98.9375
34880,1309,26.6875,-98.8125
34881,1309,26.6875,-98.6875
34892,1309,26.5625,-99.5625
34893,1309,26.5625,-99.4375
34894,1309,26.5625,-99.3125
34895,1309,26.5625,-99.1875
34896,1309,26.5625,-99.0625
34897,1309,26.5625,-98.9375
34898,1309,26.5625,-98.8125
34899,1309,26.5625,-98.6875
34900,1309,26.5625,-98.5625
34911,1309,26.4375,-100.0625
34912,1309,26.4375,-99.9375
34913,1309,26.4375,-99.8125
34914,1309,26.4375,-99.6875
34915,1309,26.4375,-99.5625
34916,1309,26.4375,-99.4375
34917,1309,26.4375,-99.3125
34918,1309,26.4375,-99.1875
34919,1309,26.4375,-99.0625
34920,1309,26.4375,-98.9375
34921,1309,26.4375,-98.8125
34922,1309,26.4375,-98.6875
34923,1309,26.4375,-98.5625
34934,1309,26.3125,-100.0625
34935,1309,26.3125,-99.9375
34936,1309,26.3125,-99.8125
34937,1309,26.3125,-99.6875
34938,1309,26.3125,-99.5625
34939,1309,26.3125,-99.4375
34940,1309,26.3125,-99.3125
34941,1309,26.3125,-99.1875
34942,1309,26.3125,-99.0625
34943,1309,26.3125,-98.9375
34944,1309,26.3125,-98.8125
34945,1309,26.3125,-98.6875
34946,1309,26.3125,-98.5625
34957,1309,26.1875,-100.0625
34958,1309,26.1875,-99.9375
34959,1309,26.1875,-99.8125
34960,1309,26.1875,-99.6875
34961,1309,26.1875,-99.5625
34962,1309,26.1875,-99.4375
34963,1309,26.1875,-99.3125
34964,1309,26.1875,-98.6875
34965,1309,26.1875,-98.5625
34966,1309,26.1875,-98.4375
34977,1309,26.0625,-99.8125
34978,1309,26.0625,-98.8125
34979,1309,26.0625,-98.6875
34980,1309,26.0625,-98.5625
34981,1309,26.0625,-98.4375
34982,1309,26.0625,-98.3125
34983,1309,26.0625,-98.1875
34984,1309,26.0625,-98.0625
34985,1309,26.0625,-97.9375
34986,1309,26.0625,-97.8125
34992,1309,25.9375,-98.8125
34993,1309,25.9375,-98.6875
34994,1309,25.9375,-98.5625
34995,1309,25.9375,-98.4375
34996,1309,25.9375,-97.8125
34997,1309,25.9375,-97.6875
34998,1309,25.9375,-97.5625
35000,1309,25.9375,-97.3125
35001,1309,25.9375,-97.1875
35002,1309,25.8125,-98.6875
35003,1309,25.8125,-97.6875
35004,1309,25.8125,-97.5625
35005,1309,25.8125,-97.4375
35006,1309,25.8125,-97.3125
35007,1309,25.8125,-97.1875
35008,1309,25.6875,-97.5625
35009,1309,25.6875,-97.4375
35010,1309,25.6875,-97.3125
35011,1309,25.6875,-97.1875
35012,1309,25.5625,-97.4375
35013,1309,25.5625,-97.3125
35014,1309,25.5625,-97.1875
15840,1401,40.3125,-106.5625
15841,1401,40.3125,-106.4375
15842,1401,40.3125,-106.3125
15843,1401,40.3125,-106.1875
15844,1401,40.3125,-106.0625
15845,1401,40.3125,-105.9375
15846,1401,40.3125,-105.8125
16094,1401,40.1875,-106.5625
16095,1401,40.1875,-106.4375
16096,1401,40.1875,-106.3125
16097,1401,40.1875,-106.1875
16098,1401,40.1875,-106.0625
16099,1401,40.1875,-105.9375
16100,1401,40.1875,-105.8125
16101,1401,40.1875,-105.6875
16343,1401,40.0625,-106.9375
16344,1401,40.0625,-106.8125
16345,1401,40.0625,-106.6875
16346,1401,40.0625,-106.5625
16347,1401,40.0625,-106.4375
16348,1401,40.0625,-106.3125
16349,1401,40.0625,-106.1875
16350,1401,40.0625,-106.0625
16351,1401,40.0625,-105.9375
16352,1401,40.0625,-105.8125
16353,1401,40.0625,-105.6875
16594,1401,39.9375,-107.0625
16595,1401,39.9375,-106.9375
16596,1401,39.9375,-106.8125
16597,1401,39.9375,-106.6875
16598,1401,39.9375,-106.5625
16599,1401,39.9375,-106.4375
16600,1401,39.9375,-106.3125
16601,1401,39.9375,-106.1875
16602,1401,39.9375,-106.0625
16603,1401,39.9375,-105.9375
16604,1401,39.9375,-105.8125
16605,1401,39.9375,-105.6875
16841,1401,39.8125,-107.5625
16844,1401,39.8125,-107.1875
16845,1401,39.8125,-107.0625
16846,1401,39.8125,-106.9375
16847,1401,39.8125,-106.8125
16848,1401,39.8125,-106.6875
16849,1401,39.8125,-106.5625
16850,1401,39.8125,-106.4375
16851,1401,39.8125,-106.3125
16852,1401,39.8125,-106.1875
16853,1401,39.8125,-106.0625
16854,1401,39.8125,-105.9375
16855,1401,39.8125,-105.8125
17089,1401,39.6875,-107.9375
17090,1401,39.6875,-107.8125
17091,1401,39.6875,-107.6875
17092,1401,39.6875,-107.5625
17093,1401,39.6875,-107.4375
17094,1401,39.6875,-107.3125
17095,1401,39.6875,-107.1875
17096,1401,39.6875,-107.0625
17097,1401,39.6875,-106.9375
17098,1401,39.6875,-106.8125
17099,1401,39.6875,-106.6875
17100,1401,39.6875,-106.5625
17101,1401,39.6875,-106.4375
17102,1401,39.6875,-106.3125
17103,1401,39.6875,-106.1875
17104,1401,39.6875,-106.0625
17105,1401,39.6875,-105.9375
17332,1401,39.5625,-108.9375
17333,1401,39.5625,-108.8125
17334,1401,39.5625,-108.6875
17335,1401,39.5625,-108.5625
17336,1401,39.5625,-108.4375
17337,1401,39.5625,-108.3125
17338,1401,39.5625,-108.1875
17339,1401,39.5625,-108.0625
17340,1401,39.5625,-107.9375
17341,1401,39.5625,-107.8125
17342,1401,39.5625,-107.6875
17343,1401,39.5625,-107.5625
17344,1401,39.5625,-107.4375
17345,1401,39.5625,-107.3125
17346,1401,39.5625,-107.1875
17347,1401,39.5625,-107.0625
17348,1401,39.5625,-106.9375
17349,1401,39.5625,-106.8125
17350,1401,39.5625,-106.6875
17351,1401,39.5625,-106.5625
17352,1401,39.5625,-106.4375
17353,1401,39.5625,-106.3125
17354,1401,39.5625,-106.1875
17355,1401,39.5625,-106.0625
17356,1401,39.5625,-105.9375
17582,1401,39.4375,-109.0625
17583,1401,39.4375,-108.9375
17584,1401,39.4375,-108.8125
17585,1401,39.4375,-108.6875
17586,1401,39.4375,-108.5625
17587,1401,39.4375,-108.4375
17588,1401,39.4375,-108.3125
17589,1401,39.4375,-108.1875
17590,1401,39.4375,-108.0625
17591,1401,39.4375,-107.9375
17592,1401,39.4375,-107.8125
17593,1401,39.4375,-107.6875
17594,1401,39.4375,-107.5625
17595,1401,39.4375,-107.4375
17596,1401,39.4375,-107.3125
17597,1401,39.4375,-107.1875
17598,1401,39.4375,-107.0625
17599,1401,39.4375,-106.9375
17600,1401,39.4375,-106.8125
17601,1401,39.4375,-106.6875
17602,1401,39.4375,-106.5625
17603,1401,39.4375,-106.4375
17604,1401,39.4375,-106.3125
17605,1401,39.4375,-106.1875
17606,1401,39.4375,-106.0625
17834,1401,39.3125,-108.9375
17835,1401,39.3125,-108.8125
17836,1401,39.3125,-108.6875
17837,1401,39.3125,-108.5625
17838,1401,39.3125,-108.4375
17839,1401,39.3125,-108.3125
17840,1401,39.3125,-108.1875
17841,1401,39.3125,-108.0625
17842,1401,39.3125,-107.9375
17843,1401,39.3125,-107.8125
17844,1401,39.3125,-107.6875
17845,1401,39.3125,-107.5625
17846,1401,39.3125,-107.4375
17847,1401,39.3125,-107.3125
17848,1401,39.3125,-107.1875
17849,1401,39.3125,-107.0625
17850,1401,39.3125,-106.9375
17851,1401,39.3125,-106.8125
17852,1401,39.3125,-106.6875
17853,1401,39.3125,-106.5625
18086,1401,39.1875,-108.9375
18087,1401,39.1875,-108.8125
18088,1401,39.1875,-108.6875
18089,1401,39.1875,-108.5625
18090,1401,39.1875,-108.4375
18091,1401,39.1875,-108.3125
18092,1401,39.1875,-108.1875
18093,1401,39.1875,-108.0625
18094,1401,39.1875,-107.9375
18095,1401,39.1875,-107.8125
18096,1401,39.1875,-107.6875
18097,1401,39.1875,-107.5625
18099,1401,39.1875,-107.3125
18100,1401,39.1875,-107.1875
18101,1401,39.1875,-107.0625
18102,1401,39.1875,-106.9375
18103,1401,39.1875,-106.8125
18104,1401,39.1875,-106.6875
18105,1401,39.1875,-106.5625
18339,1401,39.0625,-108.9375
18341,1401,39.0625,-108.6875
18342,1401,39.0625,-108.5625
18343,1401,39.0625,-108.4375
18344,1401,39.0625,-108.3125
18345,1401,39.0625,-108.1875
18346,1401,39.0625,-108.0625
18347,1401,39.0625,-107.9375
18353,1401,39.0625,-107.1875
18354,1401,39.0625,-107.0625
18355,1401,39.0625,-106.9375
18356,1401,39.0625,-106.8125
18357,1401,39.0625,-106.6875
18098,1402,39.1875,-107.4375
18348,1402,39.0625,-107.8125
18349,1402,39.0625,-107.6875
18350,1402,39.0625,-107.5625
18351,1402,39.0625,-107.4375
18352,1402,39.0625,-107.3125
18597,1402,38.9375,-108.6875
